week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7288098159509203,0.7084355828220862,5.276073619631902,-5.278368098159511,0.5705521472392638,0.11087423312883435,0.239769828220859,0.0022775432515337412,0.15601840490797544,0.6193251533742332,124.99431288343561,214545.39877300613,3.9693251533742333
2019-01-11--2019-01-18,0.7314545454545456,0.7113939393939396,5.363636363636363,-5.286575757575761,0.5757575757575758,0.10929090909090908,0.2417162545454546,0.0028667976363636358,0.1558690909090909,0.6280424242424245,124.8944727272728,214967.5878787879,3.9757575757575756
2019-01-18--2019-01-25,0.7316871165644172,0.7115705521472394,5.380368098159509,-5.26930674846626,0.5705521472392638,0.10980061349693254,0.2460239877300613,0.0029580364417177906,0.1561601226993865,0.6260858895705521,124.95904907975462,213370.68711656443,3.9754601226993866
2019-01-25--2019-02-01,0.729078787878788,0.7115090909090909,5.357575757575757,-5.286193939393942,0.5757575757575758,0.11055939393939394,0.2479466666666665,0.002923000424242424,0.1572757575757576,0.621842424242424,123.22066060606065,214921.70909090908,3.9696969696969697
2019-02-01--2019-02-08,0.7310595238095238,0.7152916666666668,5.351190476190476,-5.216910714285715,0.5833333333333334,0.10718392857142858,0.24840065476190473,0.0029668405952380946,0.15987500000000004,0.630220238095238,121.64000595238096,215502.625,3.9642857142857144
2019-02-08--2019-02-15,0.7262694610778442,0.6998982035928147,5.311377245508982,-5.284305389221559,0.5868263473053892,0.10776586826347304,0.26609227544910186,0.002510318083832335,0.15551017964071862,0.6197365269461076,122.94001197604793,215546.32934131735,3.946107784431138
2019-02-15--2019-02-22,0.728173652694611,0.703047904191617,5.526946107784431,-5.300628742514972,0.5688622754491018,0.10795269461077842,0.2685838922155687,0.0029619300598802386,0.15054730538922156,0.6253772455089821,122.34810778443116,215017.34131736527,3.964071856287425
2019-02-22--2019-03-01,0.7312,0.706369696969697,5.545454545454546,-5.228660606060608,0.5636363636363636,0.11256303030303029,0.25658127272727277,0.0023923180606060597,0.15669575757575757,0.629460606060606,122.92155757575756,215513.34545454546,3.9575757575757575
2019-03-01--2019-03-08,0.7388363636363636,0.7160424242424241,5.496969696969697,-5.030521212121214,0.5333333333333333,0.11941212121212112,0.25002309090909103,0.0022188515151515143,0.15856303030303034,0.6376424242424241,120.37837575757577,214299.18787878787,3.963636363636364
2019-03-08--2019-03-15,0.7391144578313253,0.707975903614458,5.343373493975903,-5.144132530120484,0.5602409638554217,0.11525481927710833,0.25376271084337354,0.00220738704819277,0.1596409638554217,0.6368734939759034,120.43235542168675,214375.5481927711,3.9698795180722892
