,0
Position,100.5
Streams,341982.56
danceability,0.6767857142857142
energy,0.625686224489796
key,5.438775510204081
loudness,-6.865127551020408
mode,0.5612244897959183
speechiness,0.12156224489795915
acousticness,0.27435000000000004
instrumentalness,0.010677907397959189
liveness,0.16434438775510202
valence,0.5494637755102039
tempo,117.75677040816325
duration_ms,194648.69897959183
time_signature,3.9948979591836733
