week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.6324590163934424,0.6082786885245904,5.80327868852459,-6.054852459016392,0.6284153005464481,0.07166557377049176,0.2869957431693989,0.0072043668306010925,0.16876448087431697,0.4277032786885244,119.44654644808743,214089.67213114753,3.9508196721311477
2019-01-11--2019-01-18,0.6343166666666665,0.6162444444444446,5.55,-5.971683333333332,0.6055555555555555,0.06950999999999997,0.2777612277777776,0.0073268983888888865,0.16599444444444444,0.4390222222222221,119.65378888888885,213620.75,3.9444444444444446
2019-01-18--2019-01-25,0.6335197740112992,0.6165254237288137,5.564971751412429,-5.984819209039545,0.6214689265536724,0.0685734463276836,0.27747525988700555,0.002261754802259886,0.16701920903954803,0.44052033898305076,119.73629378531076,213118.0451977401,3.943502824858757
2019-01-25--2019-02-01,0.6307977528089885,0.6096685393258428,5.52808988764045,-6.113623595505616,0.6404494382022472,0.07279101123595505,0.2871580898876405,0.0022455128089887634,0.1672016853932585,0.43862977528089864,119.66962359550561,212721.3764044944,3.949438202247191
2019-02-01--2019-02-08,0.6308089887640448,0.6197752808988766,5.432584269662922,-6.048752808988763,0.6292134831460674,0.0733898876404494,0.27302707865168535,0.002255401685393257,0.17084438202247196,0.44776629213483127,121.26796067415731,213570.01685393258,3.949438202247191
2019-02-08--2019-02-15,0.6320276243093921,0.6065911602209942,5.530386740331492,-6.177359116022099,0.6353591160220995,0.07703093922651932,0.2740246408839778,0.0024701396685082866,0.17290497237569064,0.4379331491712709,119.9978563535912,213542.13812154697,3.9392265193370166
2019-02-15--2019-02-22,0.6322888888888891,0.6057888888888887,5.572222222222222,-6.209761111111112,0.6333333333333333,0.07627833333333331,0.2815606111111111,0.0024712959999999996,0.16528500000000007,0.44056055555555584,121.47379444444447,212905.04444444444,3.9444444444444446
2019-02-22--2019-03-01,0.6255055555555556,0.602361111111111,5.694444444444445,-6.208111111111113,0.6333333333333333,0.07507277777777775,0.29408905555555553,0.003005403777777777,0.16406999999999997,0.4303827777777779,122.06567777777778,213722.63888888888,3.9444444444444446
2019-03-01--2019-03-08,0.6216536312849158,0.6023743016759776,5.631284916201118,-6.230854748603356,0.6312849162011173,0.0760340782122905,0.29072256983240224,0.0028925553631284906,0.16632960893854745,0.4284798882681566,121.65951955307263,214618.48044692737,3.9385474860335195
2019-03-08--2019-03-15,0.6269333333333331,0.598622222222222,5.533333333333333,-6.194327777777779,0.6277777777777778,0.07569111111111108,0.2831605555555555,0.0028943773333333324,0.1644505555555556,0.42393777777777786,119.88820555555557,212832.9388888889,3.933333333333333
2019-03-15--2019-03-22,0.6278379888268154,0.6002067039106141,5.64245810055866,-6.154139664804467,0.6312849162011173,0.0733586592178771,0.29112513966480436,0.0028804781005586587,0.16299162011173185,0.4313737430167598,119.00711173184361,213177.94972067038,3.9273743016759775
2019-03-22--2019-03-29,0.6310777777777776,0.6017888888888885,5.677777777777778,-6.167750000000001,0.6277777777777778,0.07322722222222224,0.27555683333333314,0.0028624515,0.16828444444444446,0.43417888888888884,119.85530555555553,213256.1222222222,3.9277777777777776
2019-03-29--2019-04-05,0.6302032967032964,0.5779895604395603,5.615384615384615,-6.843274725274731,0.6593406593406593,0.085932967032967,0.2988282967032967,0.012115194120879122,0.16753516483516484,0.4226615384615383,119.13193956043959,210985.0054945055,3.9285714285714284
2019-04-05--2019-04-12,0.6327405405405407,0.5882599999999999,5.572972972972973,-6.662086486486492,0.6432432432432432,0.08606054054054052,0.28712664864864856,0.015570799027027021,0.1675027027027027,0.4224870270270269,119.60394054054056,210738.2756756757,3.9513513513513514
2019-04-12--2019-04-19,0.6306203208556148,0.6020540106951868,5.67379679144385,-6.466117647058829,0.6470588235294118,0.08911764705882348,0.27775957219251335,0.008770279946524065,0.16396470588235296,0.4240486631016041,120.04691978609624,212876.34759358288,3.935828877005348
2019-04-19--2019-04-26,0.6303989361702126,0.6020749999999996,5.73404255319149,-6.444186170212768,0.6382978723404256,0.08769946808510637,0.278424255319149,0.008723489148936172,0.16834946808510648,0.41628776595744665,120.10581914893615,213640.27127659574,3.9468085106382977
2019-04-26--2019-05-03,0.6354361702127655,0.5992393617021274,5.819148936170213,-6.496164893617023,0.6436170212765957,0.08970265957446805,0.27562585106382986,0.00556658335106383,0.16813829787234053,0.4249478723404254,120.73814893617018,213490.5159574468,3.9468085106382977
2019-05-03--2019-05-10,0.6333850267379675,0.6042032085561494,5.909090909090909,-6.395074866310165,0.6470588235294118,0.08744331550802135,0.2782221390374332,0.005557347647058826,0.16865347593582894,0.4313636363636362,120.60352406417113,212272.95187165774,3.93048128342246
2019-05-10--2019-05-17,0.619814207650273,0.5912349726775953,5.726775956284153,-6.576491803278692,0.6830601092896175,0.0780928961748634,0.29639568306010927,0.006704630765027324,0.1737300546448088,0.4206923497267757,121.91035519125684,213658.34972677595,3.9344262295081966
2019-05-17--2019-05-24,0.6198196721311474,0.5925136612021852,5.693989071038251,-6.7714043715847,0.6065573770491803,0.07571639344262296,0.30813726775956274,0.008557446065573772,0.18234699453551917,0.4605125683060109,121.93752459016393,210614.43715846995,3.9562841530054644
2019-05-24--2019-05-31,0.6162444444444446,0.6035499999999997,5.561111111111111,-6.7543,0.6055555555555555,0.07655277777777778,0.3034706666666668,0.0075048643888888916,0.1907272222222223,0.4770350000000002,122.44131666666661,209692.6277777778,3.9555555555555557
2019-05-31--2019-06-07,0.6160167597765362,0.6013631284916198,5.698324022346369,-6.809502793296091,0.5754189944134078,0.0779782122905028,0.3021381564245811,0.007599339273743017,0.18762905027932963,0.4768899441340779,123.40477653631284,208144.72625698324,3.9497206703910615
2019-06-07--2019-06-14,0.6255027624309392,0.6002762430939226,5.502762430939226,-6.396535911602213,0.6685082872928176,0.07835138121546958,0.28897320441988955,0.004471401104972375,0.17705580110497235,0.4362607734806629,122.19185635359118,212098.79558011048,3.9392265193370166
2019-06-14--2019-06-21,0.6348033707865167,0.5998876404494381,5.584269662921348,-6.415044943820229,0.6573033707865169,0.0805758426966292,0.2847003370786518,0.004258911741573034,0.17262415730337083,0.43037303370786495,121.45751123595501,211484.9157303371,3.938202247191011
