,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",414823,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,"Si Veo a Tu Mamá","Bad Bunny",351858,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
3,"La Difícil","Bad Bunny",283247,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
4,Ignorantes,"Bad Bunny",281842,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
5,Rojo,"J Balvin",258194,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
6,"Yo Perreo Sola","Bad Bunny",246820,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
7,Tusa,"KAROL G",225280,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
8,"Sigues Con El","Dímelo Flow",220185,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
9,"La Santa","Bad Bunny",209293,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
10,Vete,"Bad Bunny",192959,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
11,Morado,"J Balvin",192473,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
12,"Hola - Remix",Dalex,171745,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
13,"Dance Monkey","Tones And I",169525,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,Diosa,"Myke Towers",164397,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
15,Tattoo,"Rauw Alejandro",158896,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
16,"Pero Ya No","Bad Bunny",153686,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
17,"Blinding Lights","The Weeknd",141536,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
18,Jangueo,"Alex Rose",134778,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
19,"Por Primera Vez",Camilo,133264,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD
20,"A Tu Merced","Bad Bunny",128265,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
21,"Don't Start Now","Dua Lipa",127861,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
22,Fantasias,"Rauw Alejandro",122684,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
23,Bichiyal,"Bad Bunny",120127,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
24,Detente,"Mike Bahía",116766,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
25,"Me Gusta",Shakira,111551,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
26,"LA CANCIÓN","J Balvin",110223,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
27,"No Me Conoce - Remix","Jhay Cortez",109852,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
28,TBT,"Sebastian Yatra",109250,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
29,Blanco,"J Balvin",107721,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
30,Girl,"Myke Towers",107693,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
31,Soliá,"Bad Bunny",99638,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
32,Callaita,"Bad Bunny",98379,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
33,Muévelo,"Nicky Jam",98102,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
34,René,Residente,97982,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
35,25/8,"Bad Bunny",94926,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
36,China,"Anuel AA",92652,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
37,"La Difícil",Camilo,89894,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu
38,Keii,"Anuel AA",89349,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
39,"RITMO (Bad Boys For Life)","Black Eyed Peas",89127,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
40,Definitivamente,"Daddy Yankee",83222,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
41,"Fantasias - Remix","Rauw Alejandro",83194,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
42,"Está Cabrón Ser Yo","Bad Bunny",83128,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
43,Quizas,"Rich Music LTD",80743,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
44,<3,"Bad Bunny",80338,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
45,"Una Vez","Bad Bunny",80295,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
46,"La Zona","Bad Bunny",79038,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
47,"Que Malo","Bad Bunny",78895,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
48,"QUE PRETENDES","J Balvin",78824,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
49,"Hablamos Mañana","Bad Bunny",78803,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
50,"Si Tu Amor No Vuelve",Greeicy,77973,https://open.spotify.com/track/1Q2uBll5mMW8BY4T9XSrCo
51,"Bellaquita - Remix",Dalex,76544,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
52,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",73782,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
53,"Pa' Olvidarme De Ella","Piso 21",73196,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
54,"Whine Up","Nicky Jam",73132,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
55,Indeciso,Reik,72615,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
56,"Si Me Dices Que Sí",Reik,70943,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
57,Tutu,Camilo,70267,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
58,"Si Te Vas",Sech,69711,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
59,Medusa,"Jhay Cortez",67890,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
60,"Mala Fama","KILATE TESLA",65673,https://open.spotify.com/track/5VTTaqvgUN99gVpJp4ArxH
61,Desconocidos,"Mau y Ricky",63798,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
62,"Adicto (with Anuel AA & Ozuna)",Tainy,62219,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
63,"Soltera - Remix",Lunay,61499,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
64,"11 PM",Maluma,59736,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
65,Mejor,Dalex,59453,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
66,Infeliz,Arcangel,59212,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
67,"Una Vida Para Recordar","Piso 21",58726,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus
68,"P FKN R","Bad Bunny",58302,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
69,Señorita,"Shawn Mendes",56694,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
70,"Te Vi","Piso 21",56393,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
71,Destino,Greeicy,56369,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
72,Falling,"Trevor Daniel",55461,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
73,"Que Tire Pa Lante","Daddy Yankee",55256,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
74,Aventura,Lunay,55047,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
75,"Dream Girl - Remix","Ir Sais",54540,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
76,"UN PESO","J Balvin",54396,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
77,"La Forma en Que Me Miras","Super Yei",53944,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
78,"The Box","Roddy Ricch",53876,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
79,"Puesto Pa' Guerrial","Bad Bunny",52611,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
80,"Perreo en La Luna","Rich Music LTD",52586,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
81,"Alguien Me Gusta","Andy Rivera",52583,https://open.spotify.com/track/4iFTIshL0xDCw8JJUl5AJ3
82,"Pa Mí - Remix",Dalex,52449,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
83,"Si Se Da - Remix","Myke Towers",51465,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
