,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La Jeepeta - Remix","Nio Garcia",326688,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
2,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,302488,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
3,"Tattoo - Remix with Camilo","Rauw Alejandro",295033,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
4,"La Curiosidad","Jay Wheeler",270716,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
5,Relación,Sech,266755,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
6,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",249945,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
7,"Djadja (feat. Maluma) - Remix","Aya Nakamura",175029,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
8,"Ay, DiOs Mío!","KAROL G",166781,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
9,Azul,"J Balvin",162514,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
10,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",160483,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
11,Favorito,Camilo,158158,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
12,"Mamichula - con Nicki Nicole",Trueno,149965,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
13,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,149353,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
14,Caramelo,Ozuna,139655,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
15,Rojo,"J Balvin",134228,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
16,"Tak Tiki Tak","Harry Nach",132421,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
17,"Quiéreme Mientras Se Pueda","Manuel Turizo",126252,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
18,"Yo Perreo Sola","Bad Bunny",120965,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
19,"Blinding Lights","The Weeknd",120594,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
20,PORFA,Feid,119555,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
21,Jangueo,"Alex Rose",119311,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
22,"Hasta Que Dios Diga","Anuel AA",116963,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
23,"CÓMO SE SIENTE - Remix","Jhay Cortez",114994,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
24,Safaera,"Bad Bunny",113772,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
25,"El Mismo Aire - con Pablo Alborán",Camilo,108249,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
