,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Secreto,"Anuel AA",283861,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
2,"Con Calma","Daddy Yankee",264559,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
3,"Adan y Eva","Paulo Londra",250514,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
4,"Calma - Remix","Pedro Capó",242751,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
5,Desconocidos,"Mau y Ricky",241191,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,"Te Vi","Piso 21",193180,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
7,"Un Año","Sebastian Yatra",188740,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
8,Amanece,"Anuel AA",164232,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
9,"MIA (feat. Drake)","Bad Bunny",154192,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,"Ella Quiere Beber - Remix","Anuel AA",145887,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
11,Créeme,"KAROL G",138492,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
12,"Baila Baila Baila",Ozuna,132580,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
13,Adictiva,"Daddy Yankee",124468,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
14,Imposible,"Luis Fonsi",118839,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
15,"Puntos Suspensivos","Piso 21",118608,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
16,Sola,"Manuel Turizo",114798,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
17,"Ya No Tiene Novio","Sebastian Yatra",112387,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
18,Reggaeton,"J Balvin",107672,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",106136,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
20,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,97595,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
21,"Dile la Verdad","The Rudeboyz",97359,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
22,Bubalu,"Becky G",96563,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
23,PPP,"Kevin Roldan",94231,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
24,"Ni Gucci Ni Prada","Kenny Man",93309,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
25,"7 rings","Ariana Grande",91791,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
26,Baby,Amenazzy,89120,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
27,Déjalo,Nacho,89103,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
28,"Cuando Te Besé","Becky G",86745,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
29,"Solo de Mi","Bad Bunny",84864,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
30,"Amigos Con Derechos",Reik,80089,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
31,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",73550,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
32,"Vaina Loca",Ozuna,73351,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
33,"Asesina - Remix",Brytiago,71078,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
34,"Mala Mía",Maluma,69792,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
35,Happier,Marshmello,69574,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
36,"La Plata (feat. Lalo Ebratt)",Juanes,69359,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
37,BEBE,6ix9ine,66743,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
38,Culpables,"KAROL G",66636,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
39,"NI BIEN NI MAL","Bad Bunny",64365,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
40,Mocca,"Lalo Ebratt",64069,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
41,"Me Voy",Rombai,63575,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
42,Sola,"Luis Fonsi",62900,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO
43,"No Es Justo","J Balvin",62414,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
