,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",98053,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,"Yo Perreo Sola","Bad Bunny",80613,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
3,Rojo,"J Balvin",80398,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
4,Ignorantes,"Bad Bunny",76550,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
5,"Si Veo a Tu Mamá","Bad Bunny",76404,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
6,"La Difícil","Bad Bunny",67182,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
7,"La Santa","Bad Bunny",60751,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
8,"Sigues Con El","Dímelo Flow",58330,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
9,Vete,"Bad Bunny",57707,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
10,"Blinding Lights","The Weeknd",56726,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,Tattoo,"Rauw Alejandro",53269,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
12,Tusa,"KAROL G",49740,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
13,Diosa,"Myke Towers",49184,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
14,"Don't Start Now","Dua Lipa",46700,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
15,Favorito,Camilo,45309,https://open.spotify.com/track/0Snbzbd74RLfL0i4nn1vU5
16,"A Tu Merced","Bad Bunny",44880,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
17,Morado,"J Balvin",43084,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
18,"Hola - Remix",Dalex,41882,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
19,Amarillo,"J Balvin",40395,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
20,"LA CANCIÓN","J Balvin",39113,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
21,"Dance Monkey","Tones And I",38286,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
22,Fantasias,"Rauw Alejandro",37748,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
23,"Pero Ya No","Bad Bunny",36783,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
24,"Pa' Olvidarme De Ella","Piso 21",34590,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
25,"No Me Conoce - Remix","Jhay Cortez",33384,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
26,"Toosie Slide",Drake,32132,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
27,Bichiyal,"Bad Bunny",30883,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
28,Follow,"KAROL G",30318,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
29,Callaita,"Bad Bunny",29754,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
30,Soliá,"Bad Bunny",29741,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
31,Girl,"Myke Towers",28979,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
32,Definitivamente,"Daddy Yankee",28450,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
