,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",133022,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,Bandido,"Myke Towers",103243,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
3,"LA NOCHE DE ANOCHE","Bad Bunny",96118,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
4,BICHOTA,"KAROL G",89805,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
5,"TE MUDASTE","Bad Bunny",77055,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
6,Reloj,"Rauw Alejandro",71460,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
7,"Hecha Pa' Mi",Boza,68467,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
8,"BOOKER T","Bad Bunny",63865,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
9,Hawái,Maluma,58519,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
10,"La Tóxica",Farruko,56518,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
11,"La Nota","Manuel Turizo",55854,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
12,"Hasta Abajo","Kevin Roldan",52066,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
13,"Mi Niña",Wisin,49421,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
14,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",46113,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
15,"La Curiosidad","Jay Wheeler",46101,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
16,"Chica Ideal","Sebastian Yatra",45027,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
17,"HACIENDO QUE ME AMAS","Bad Bunny",43855,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
18,"Ropa Cara",Camilo,43205,https://open.spotify.com/track/7BIy3EGQhg98CsRdKYHnJC
19,"drivers license","Olivia Rodrigo",43085,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
20,"Relación - Remix",Sech,42274,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
21,Jeans,"Justin Quiles",41934,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
22,"No Te Enamores - Remix",Milly,41709,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
23,"Una Locura",Ozuna,41635,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
24,"La Jeepeta - Remix","Nio Garcia",41388,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
25,Antes,"Anuel AA",41087,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
26,"CÓMO SE SIENTE - Remix","Jhay Cortez",39510,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
27,Polvo,"Nicky Jam",39312,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
28,BEBÉ,Camilo,38527,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
29,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",38395,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
30,"Ay, DiOs Mío!","KAROL G",38269,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
31,"Blinding Lights","The Weeknd",37003,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
32,"Aquí Abajo","Christian Nodal",36044,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
33,"Parce (feat. Justin Quiles)",Maluma,34451,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
34,"LA CANCIÓN","J Balvin",33767,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
35,"Vida de Rico",Camilo,33431,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
36,"Mi Cuarto","Jerry Di",33291,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
37,"Se Te Nota (with Guaynaa)","Lele Pons",33011,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
38,"Tattoo - Remix with Camilo","Rauw Alejandro",32358,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
39,Despeinada,Ozuna,31732,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
40,"Save Your Tears","The Weeknd",30920,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
41,"La Santa","Bad Bunny",30091,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
42,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",29726,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
43,"Dime Cómo Quieres","Christian Nodal",29304,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
44,Vete,"Bad Bunny",29248,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
45,"YO VISTO ASÍ","Bad Bunny",29002,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
46,"Pa' Olvidarme De Ella","Piso 21",28568,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
47,"Agua de Jamaica",Maluma,28495,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
48,Caramelo,Ozuna,28021,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
49,"Si Veo a Tu Mamá","Bad Bunny",27339,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
50,"No Me Conoce - Remix","Jhay Cortez",25455,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
51,"SORRY PAPI","Bad Bunny",24708,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk
52,"Si Estuviésemos Juntos","Bad Bunny",24458,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
53,"Cabrón y Vago - En Vivo","El Fantasma",23660,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
