week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7343231707317076,0.6969207317073166,5.451219512195122,-5.3323780487804875,0.6158536585365854,0.1070103658536585,0.2344919634146341,0.0027492286585365858,0.1656091463414634,0.6292499999999998,121.43204878048778,218185.17073170733,3.9939024390243905
2019-01-11--2019-01-18,0.7343757575757577,0.6967454545454541,5.327272727272727,-5.373563636363636,0.6121212121212121,0.10626848484848482,0.2377956484848484,0.0027444476969696974,0.16799333333333333,0.6267575757575753,120.74256969696971,216663.5212121212,3.993939393939394
2019-01-18--2019-01-25,0.7324125,0.7001312499999995,5.2875,-5.287431250000003,0.6,0.10864812500000001,0.2395898875,0.0027844472499999997,0.16020749999999992,0.6335187499999998,122.24546250000006,215968.3875,3.975
2019-01-25--2019-02-01,0.7309689440993791,0.7026211180124218,5.180124223602484,-5.27826086956522,0.5962732919254659,0.10767142857142853,0.24041162732919252,0.0028107974534161487,0.16108074534161482,0.6338447204968942,120.88526708074538,217453.90683229815,3.9627329192546585
2019-02-01--2019-02-08,0.7278633540372674,0.6964161490683224,5.385093167701863,-5.344888198757767,0.6211180124223602,0.1095161490683229,0.2529818757763976,0.0027612626708074526,0.16016708074534153,0.630726708074534,120.40447826086958,217862.24844720497,3.9565217391304346
2019-02-08--2019-02-15,0.7197791411042949,0.6813190184049074,5.269938650306749,-5.463963190184052,0.6257668711656442,0.11304171779141103,0.2594955950920246,0.003059456196319019,0.16182883435582818,0.6050000000000002,120.99588343558285,218550.9263803681,3.938650306748466
2019-02-15--2019-02-22,0.725666666666667,0.6888209876543205,5.166666666666667,-5.3957962962963,0.6111111111111112,0.11011728395061728,0.2524455679012345,0.0028228041358024695,0.15699444444444433,0.6183641975308641,121.88102469135806,217261.0864197531,3.95679012345679
2019-02-22--2019-03-01,0.7240125,0.6930624999999996,5.25625,-5.386812500000002,0.61875,0.11294875,0.2584423875,0.0028131785625000005,0.16387124999999989,0.6212125000000002,122.34299375000005,218125.125,3.95625
2019-03-01--2019-03-08,0.7274347826086957,0.7002111801242233,5.391304347826087,-5.2428944099378905,0.6024844720496895,0.11389813664596272,0.25247814906832305,0.00282747198757764,0.16299130434782602,0.6271863354037269,120.32747826086963,217094.01242236025,3.9565217391304346
2019-03-08--2019-03-15,0.7258198757763977,0.6970683229813662,5.298136645962733,-5.302223602484474,0.639751552795031,0.10944782608695647,0.25647007453416143,0.002830331614906832,0.165007453416149,0.6290124223602485,120.02079503105591,217474.32919254657,3.9565217391304346
2019-03-15--2019-03-22,0.726975,0.6922437499999999,5.30625,-5.326687500000002,0.6375,0.11328124999999996,0.25097613750000003,0.0028655224375000008,0.16400874999999987,0.6243812499999998,120.54353750000003,218279.5125,3.95625
2019-03-22--2019-03-29,0.7257142857142856,0.6994409937888196,5.273291925465839,-5.297795031055903,0.6211180124223602,0.11315838509316765,0.24518746583850928,0.004206734099378882,0.16680434782608686,0.6231242236024843,119.93259006211179,220411.73291925466,3.968944099378882
2019-03-29--2019-04-05,0.7274591194968554,0.6726226415094336,5.471698113207547,-5.6754654088050325,0.6352201257861635,0.12368930817610058,0.26811402515723276,0.008402511069182389,0.1654,0.6012754716981129,120.60596855345915,219798.2578616352,3.9685534591194966
2019-04-05--2019-04-12,0.7299615384615384,0.6803461538461534,5.301282051282051,-5.525826923076926,0.6410256410256411,0.11716602564102566,0.2638952564102564,0.004901420641025641,0.16572307692307692,0.6079743589743586,119.86993589743598,218495.3076923077,3.9743589743589745
2019-04-12--2019-04-19,0.720259493670886,0.6834999999999996,5.481012658227848,-5.423594936708861,0.6329113924050633,0.12008481012658227,0.25560386075949365,0.004736926708860758,0.16778544303797466,0.6081139240506329,119.85926582278489,215762.80379746837,3.949367088607595
2019-04-19--2019-04-26,0.7237818181818181,0.6732303030303025,5.4787878787878785,-5.509915151515151,0.6424242424242425,0.11902727272727269,0.26820248484848475,0.0047601653939393935,0.1660666666666666,0.6185636363636365,118.6579818181818,216353.77575757576,3.9757575757575756
2019-04-26--2019-05-03,0.7273151515151514,0.6803272727272721,5.406060606060606,-5.394624242424239,0.6424242424242425,0.12054484848484846,0.26093339393939385,0.004674080848484847,0.17039878787878784,0.6295818181818185,119.47788484848482,217328.12121212122,3.9696969696969697
2019-05-03--2019-05-10,0.7271823529411762,0.6843352941176463,5.488235294117647,-5.329741176470587,0.6470588235294118,0.11739882352941174,0.26532211764705876,0.004574985294117647,0.16821647058823538,0.6366411764705884,120.06907058823538,216360.2411764706,3.9647058823529413
2019-05-10--2019-05-17,0.7250467836257309,0.683497076023391,5.543859649122807,-5.247906432748537,0.631578947368421,0.11673918128654974,0.2664471345029239,0.004468531461988305,0.17256783625731004,0.6341228070175438,120.68585964912278,216875.4619883041,3.9707602339181287
2019-05-17--2019-05-24,0.7336420454545451,0.678011363636363,5.545454545454546,-5.264619318181817,0.6136363636363636,0.11898181818181824,0.27005715909090894,0.004294613409090908,0.17392556818181834,0.6420000000000001,119.31842613636364,216751.8465909091,3.9886363636363638
2019-05-24--2019-05-31,0.7320949720670389,0.6765865921787705,5.4692737430167595,-5.2987374301675985,0.6256983240223464,0.12185586592178775,0.26651012290502796,0.004189656201117317,0.16158882681564257,0.6343687150837989,120.74517877094974,218962.24581005587,3.983240223463687
2019-05-31--2019-06-07,0.7299782608695651,0.6859130434782607,5.478260869565218,-5.109076086956521,0.6467391304347826,0.12006413043478255,0.2612383695652175,0.004090700978260869,0.16205869565217396,0.6372500000000001,121.56110326086956,216116.21195652173,3.967391304347826
2019-06-07--2019-06-14,0.7320543478260868,0.6885543478260864,5.489130434782608,-5.133918478260868,0.6304347826086957,0.11630054347826081,0.2604423369565218,0.0041626609782608685,0.16097173913043486,0.6389021739130438,121.7069239130435,218415.16847826086,3.972826086956522
2019-06-14--2019-06-21,0.735196721311475,0.6899453551912562,5.573770491803279,-5.120098360655738,0.644808743169399,0.11855628415300541,0.2582624043715848,0.006675555901639344,0.16237049180327878,0.6332459016393442,121.02122404371582,219068.18579234972,3.978142076502732
2019-06-21--2019-06-28,0.7374143646408837,0.6977624309392262,5.5911602209944755,-4.995558011049725,0.6464088397790055,0.11591270718232047,0.25118337016574593,0.005792189889502763,0.169543093922652,0.6460165745856356,121.52449171270716,218539.77900552485,3.977900552486188
2019-06-28--2019-07-05,0.7353999999999997,0.6955888888888887,5.561111111111111,-5.031444444444446,0.6,0.11756722222222221,0.24681566666666666,0.005863344333333333,0.1660277777777779,0.6515222222222222,122.4140555555556,220089.17222222223,3.9833333333333334
