,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rolls,Yzomandias,314066,https://open.spotify.com/track/7MjNsu3feSV5MnhZzBHXoh
2,"El Camino",Yzomandias,229610,https://open.spotify.com/track/35qWgo2AO9XQuXrznXAPN0
3,"Blinding Lights","The Weeknd",141093,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Watermelon Sugar","Harry Styles",123390,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,Hroby,Yzomandias,120812,https://open.spotify.com/track/1hKEBjt642uXxKRO3tsP2Z
6,"Roses - Imanbek Remix","SAINt JHN",119980,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
7,"Savage Love (Laxed - Siren Beat)","Jawsh 685",118092,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
8,"Breaking Me",Topic,113460,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
9,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,96443,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
10,"Až na měsíc","Viktor Sheen",91000,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
11,"Head & Heart (feat. MNEK)","Joel Corry",88595,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
12,"Kings & Queens","Ava Max",86152,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
13,"Come & Go (with Marshmello)","Juice WRLD",80853,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
14,"Dance Monkey","Tones And I",79790,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"Teorie pádu",STEIN27,78522,https://open.spotify.com/track/5rv2HF2yCItB1KMEhBahxI
16,Dynamite,BTS,77299,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
17,Hotel,STEIN27,74718,https://open.spotify.com/track/5WiwekdTgMYXq40FMgPJWP
18,"WAP (feat. Megan Thee Stallion)","Cardi B",74588,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19,"Česká Floriida","Robin Zoot",72932,https://open.spotify.com/track/2K82hmiYt3POvX56n6lJH0
20,"Svaz ceskych bohemu",Wohnout,72281,https://open.spotify.com/track/0twbASvGKPDvbWviKZcpyy
21,"Ride It",Regard,68356,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
22,LALALA,Grey,67855,https://open.spotify.com/track/55HtKTQeAdPbLz8NtlkaKB
23,Napořád,Earth,67145,https://open.spotify.com/track/7C8l5orn9oUcXM2zd4oWlF
