,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",217999,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Až na měsíc","Viktor Sheen",149852,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
3,"bad guy","Billie Eilish",135097,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",120802,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",113953,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
6,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",94610,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
7,"Someone You Loved","Lewis Capaldi",88619,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,"Old Town Road","Lil Nas X",80365,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
9,"You Need To Calm Down","Taylor Swift",78137,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
10,"Rescue Me",OneRepublic,75015,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
11,"If I Can't Have You","Shawn Mendes",74341,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12,"Piece Of Your Heart",MEDUZA,71979,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
13,"High Hopes","Panic! At The Disco",64834,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
14,"SOS (feat. Aloe Blacc)",Avicii,63851,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
15,Panini,"Lil Nas X",63849,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
16,Sucker,"Jonas Brothers",63267,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
17,"Never Really Over","Katy Perry",62517,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
18,"Call You Mine","The Chainsmokers",62093,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
19,Shallow,"Lady Gaga",58292,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
20,"Černobílej svět","Viktor Sheen",58120,https://open.spotify.com/track/49yeFC92MyOcVU8tiit4wj
21,Aleiaio,"Ben Cristovao",58011,https://open.spotify.com/track/4fUCTv421fKbSRFKuPi6ge
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",57782,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
23,Mráz,"Viktor Sheen",57267,https://open.spotify.com/track/6MlldqBpDJty0FAqJOi8EY
24,"One Thing Right",Marshmello,57208,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
25,"Kytky z pumpy","Renne Dang",55027,https://open.spotify.com/track/0yPHAfN6d4Id9dsUeuWhJm
26,"Sweet but Psycho","Ava Max",54322,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
27,"Alkohol a Molly","Viktor Sheen",54056,https://open.spotify.com/track/6Fn9OVLZ9iGRS6SLsrFemT
28,Heaven,Avicii,53930,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
29,"Bad Liar","Imagine Dragons",53618,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
30,"Money In The Grave (Drake ft. Rick Ross)",Drake,53419,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
31,"In My Mind",Dynoro,51990,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,"Only Human","Jonas Brothers",50072,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
33,Happier,Marshmello,50070,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
