,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",201726,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Last Christmas",Wham!,189123,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,"Rockin' Around The Christmas Tree","Brenda Lee",131944,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
4,"Mood (feat. iann dior)",24kGoldn,131219,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"The Business",Tiësto,130040,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Designer Flow",Yzomandias,123293,https://open.spotify.com/track/7C9WUhnC08zjbutkdtQXxH
7,Rolls,Yzomandias,121416,https://open.spotify.com/track/7MjNsu3feSV5MnhZzBHXoh
8,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",120805,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
9,"Santa Tell Me","Ariana Grande",120273,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
10,"Vánoce Na Míru","Ewa Farna",117008,https://open.spotify.com/track/3j30Y6jVypcZxFiWATyZ4Y
11,"Rozdělený světy","Viktor Sheen",115728,https://open.spotify.com/track/65sTVVVMDnczku5Gt2PTmt
12,Plastic,"Viktor Sheen",114647,https://open.spotify.com/track/05ApNVIBssPKqyyKiydA6D
13,"Je Mi Fajn",Earth,113237,https://open.spotify.com/track/5PJNHy1xww2n6VdwonZBOB
14,"Jingle Bell Rock","Bobby Helms",112366,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
15,"Blinding Lights","The Weeknd",111140,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Půlnoční,"Václav Neckář",110172,https://open.spotify.com/track/5Thza83zbkoIupxDHf9kmq
17,Šílený,"Ben Cristovao",109127,https://open.spotify.com/track/23Eonfmg2iwhn0NSbPOqjf
18,"It's Beginning to Look a Lot like Christmas","Michael Bublé",108718,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
