,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",118523,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"7 rings","Ariana Grande",98880,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"Sweet but Psycho","Ava Max",92600,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"break up with your girlfriend, i'm bored","Ariana Grande",85486,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
5,"High Hopes","Panic! At The Disco",81360,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
6,"bury a friend","Billie Eilish",75653,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
7,"Bohemian Rhapsody - Remastered 2011",Queen,74000,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
8,Happier,Marshmello,72114,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Let Me Down Slowly","Alec Benjamin",70417,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
10,"Bad Liar","Imagine Dragons",65857,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
11,"Giant (with Rag'n'Bone Man)","Calvin Harris",64723,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
12,"Without Me",Halsey,64507,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
13,Wow.,"Post Malone",64161,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
14,"In My Mind",Dynoro,59618,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",59167,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
16,"Dancing With A Stranger (with Normani)","Sam Smith",54085,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
17,"Another One Bites The Dust - Remastered 2011",Queen,50933,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
18,Chlorine,"Twenty One Pilots",50545,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
19,"Who Do You Love","The Chainsmokers",49409,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
20,Natural,"Imagine Dragons",48743,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
21,"i'm so tired...",Lauv,48133,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
22,"Be Alright","Dean Lewis",44936,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
23,2002,Anne-Marie,43908,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
24,"Always Remember Us This Way","Lady Gaga",43091,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
25,"Don't Stop Me Now - Remastered 2011",Queen,42603,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
26,"Under Pressure - Remastered 2011",Queen,42191,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
27,"thank u, next","Ariana Grande",41522,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
28,"Better Now","Post Malone",41327,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
29,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",41053,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
30,Thunder,"Imagine Dragons",40372,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
31,"Eastside (with Halsey & Khalid)","benny blanco",40193,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
32,"BUDE LÍP","Milion Plus",40054,https://open.spotify.com/track/1HURVedroTlzswJbtfbVEh
33,Talk,Khalid,39893,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
34,"Don't Call Me Up",Mabel,39834,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
35,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,39800,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
36,Believer,"Imagine Dragons",39734,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
37,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",39555,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
38,"Con Calma","Daddy Yankee",37380,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
39,"Somebody To Love - Remastered 2011",Queen,36755,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
40,"Solo (feat. Demi Lovato)","Clean Bandit",36754,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
41,Rise,"Jonas Blue",36606,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
42,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,35234,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
43,"when the party's over","Billie Eilish",35038,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
44,"No Sleep (feat. Bonn)","Martin Garrix",34888,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
