,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"VERDEN VENDER",Branco,906467,https://open.spotify.com/track/0qgqH6VqlkIXj45e5tTFCH
2,"Super Mario",NODE,604608,https://open.spotify.com/track/7q6VpDRLJmkeAjxbgOjOek
3,"London Town",Branco,604109,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
4,"Dance Monkey","Tones And I",570103,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,Ben,Tessa,396966,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
6,Circles,"Post Malone",367729,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
7,"Ride It",Regard,363477,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
8,"Lose You To Love Me","Selena Gomez",347677,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
9,Lie,"Lukas Graham",315981,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
10,"HIGHEST IN THE ROOM","Travis Scott",315864,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
11,"Monte Carlo",Jimilian,308545,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
12,"BDK (feat. Gilli)",KESI,300366,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
13,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,293254,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
14,"Someone You Loved","Lewis Capaldi",288009,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,Udsigt,ZK,282464,https://open.spotify.com/track/50ly1zllYjItP5APekmnuA
16,"Don't Start Now","Dua Lipa",278833,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
17,"hot girl bummer",blackbear,269042,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
18,Memories,"Maroon 5",262406,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
19,"10,000 Hours (with Justin Bieber)","Dan + Shay",257385,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
20,"Shorty Ringer","Josef Og Elias",244169,https://open.spotify.com/track/3rGihyErlJWAViz6PKBtts
21,"Follow God","Kanye West",240226,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
22,"Igen I År",Bro,228693,https://open.spotify.com/track/1utcJmPDFnTEEuoCBiSsUT
23,"Vai Amor",Gilli,225518,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
24,"Beautiful People (feat. Khalid)","Ed Sheeran",220839,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
25,"SOM DU SMILER",AMAL,212110,https://open.spotify.com/track/3pAosPVaUb2HF1vUKGZQmX
26,"Culo (feat. Branco)",Gilli,204753,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
27,Señorita,"Shawn Mendes",203944,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
28,"How Do You Sleep?","Sam Smith",196362,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
29,"En Sang (feat. Gucci Mane)","Emil Stabil",192711,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
30,"Ingenting At Sige (feat. NODE)",Gilli,189412,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
31,Gonzo,Suspekt,187985,https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq
32,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",185927,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
33,"Unz Unz",Specktors,183595,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
34,"Samme Vej",NODE,167330,https://open.spotify.com/track/5zPOENTeR2jmL8l3QSBdp4
35,"Hvil I Fred (feat. Jamaika)",Xander,166993,https://open.spotify.com/track/3Dt3KBJAOwhU3PrfVPFRt1
36,Lovesong,"Rasmus Seebach",166712,https://open.spotify.com/track/2chb7KscUGDAolsGOAJ5GP
37,Ufødte,Jamaika,166398,https://open.spotify.com/track/4PocOpOXL2QJZmeGTV4mso
38,"Trampoline (with ZAYN)",SHAED,164971,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
39,"Look At Her Now","Selena Gomez",163111,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
40,"LALALA (Sut Min Pik)","Jesu Brødre",157445,https://open.spotify.com/track/0F5l8gK9uuIVjFV6kIEsQR
41,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,155764,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
42,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",153238,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
43,"I Don't Care (with Justin Bieber)","Ed Sheeran",150845,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
44,"Lights Up","Harry Styles",150225,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
45,"Higher Love",Kygo,150059,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
46,ROXANNE,"Arizona Zervas",148929,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
47,R.E.D.,Sleiman,148319,https://open.spotify.com/track/291AKqZFdKqZNQXrd2ZbTI
48,"bad guy","Billie Eilish",146804,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
49,"Lose Control",MEDUZA,146486,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
