,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"PUB G (feat. Branco & Larry 44)",LOLO,611859,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv
2,"Fuck Af (feat. Milbo)","Fie Laursen",519938,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY
3,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,475940,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
4,"Dance Monkey","Tones And I",457874,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,"Roses - Imanbek Remix","SAINt JHN",449404,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,Sjakalina,Tessa,419823,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
7,"Blinding Lights","The Weeknd",384097,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
8,Ben,Tessa,358977,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
9,"London Town",Branco,355699,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
10,ROXANNE,"Arizona Zervas",353102,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
11,"VERDEN VENDER",Branco,336336,https://open.spotify.com/track/0qgqH6VqlkIXj45e5tTFCH
12,"Don't Start Now","Dua Lipa",308996,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
13,Flytilstand,"Benny Jamz",306935,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
14,"everything i wanted","Billie Eilish",301217,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
15,"Ride It",Regard,285333,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
16,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,281699,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
17,"Ayy Macarena",Tyga,277409,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
18,"Super Mario",NODE,276966,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
19,Circles,"Post Malone",276582,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
20,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,260721,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
21,Falling,"Trevor Daniel",259715,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
