,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Solhverv,"Lord Siva",417567,https://open.spotify.com/track/5x6ggDM895CRGHxS3dwRHz
2,"WITHOUT YOU","The Kid LAROI",375537,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
3,"Mood (feat. iann dior)",24kGoldn,337062,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,ErruDumEllaHvad,ICEKIID,328030,https://open.spotify.com/track/5qaaQp6KvkEdB2q7SKQAcJ
5,"Blå Himmel (feat. Hans Philip)",KESI,298409,https://open.spotify.com/track/0qA2qykpcGdVl3tiiYum4g
6,"The Business",Tiësto,296346,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Blinding Lights","The Weeknd",292792,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"Blæstegnen (feat. Orgi-E)",Tessa,287691,https://open.spotify.com/track/79mXVVl7EeTzWiVLsOQ4YB
9,HUNDO,Branco,287195,https://open.spotify.com/track/5ZauIeuBfvOCpBDZwEduaE
10,"Head & Heart (feat. MNEK)","Joel Corry",281158,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
11,"Til Banken (Natasja X Tessa X Karen Mukupa)",Natasja,270157,https://open.spotify.com/track/1MgTtTXj186W8H02cdOcb8
12,Whoopty,CJ,263962,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
13,Goosebumps,HVME,255856,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
14,"What A Life","Scarlet Pleasure",242662,https://open.spotify.com/track/3VEvsFY82950YaqNz2vvyr
15,positions,"Ariana Grande",237274,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
16,Dejlig,Jimilian,234685,https://open.spotify.com/track/7L1iGQd5UL3uXeZsjqj6rm
17,"Kopenhagen (feat. ICEKIID & Noah Carter)",Gilli,232286,https://open.spotify.com/track/3JiVOU9tXbRi7aE8hBaz5v
18,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",228479,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",226803,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
20,"Roses - Imanbek Remix","SAINt JHN",218085,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
21,"you broke me first","Tate McRae",202603,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
22,"LA DANZA",Branco,200499,https://open.spotify.com/track/5M9phYS7KgM3ZXKTSlgLv0
