,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Super Mario",NODE,677066,https://open.spotify.com/track/7q6VpDRLJmkeAjxbgOjOek
2,"Dance Monkey","Tones And I",659026,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Lie,"Lukas Graham",499524,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
4,"BDK (feat. Gilli)",KESI,453775,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
5,Circles,"Post Malone",430433,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,418276,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
7,"En Sang (feat. Gucci Mane)","Emil Stabil",359216,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
8,Señorita,"Shawn Mendes",348397,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
9,"Ride It",Regard,340219,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
10,"Langt Ude","Ude Af Kontrol",337497,https://open.spotify.com/track/45j9h6oqPrQaN4Y4uQhGNu
11,"Beautiful People (feat. Khalid)","Ed Sheeran",304252,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
12,"Culo (feat. Branco)",Gilli,302400,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
13,"Someone You Loved","Lewis Capaldi",298482,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14,"Vai Amor",Gilli,296242,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
15,Gonzo,Suspekt,276918,https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq
16,"Hollywood's Bleeding","Post Malone",273028,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
17,"MALDIVERNE (feat. KESI)",Carmon,267986,https://open.spotify.com/track/2UKPAH82dhYC4bJgAGd1d7
18,"Unz Unz",Specktors,267474,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
19,"How Do You Sleep?","Sam Smith",255785,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
20,Lovesong,"Rasmus Seebach",250556,https://open.spotify.com/track/2chb7KscUGDAolsGOAJ5GP
21,"Ingenting At Sige (feat. NODE)",Gilli,240173,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
22,Ransom,"Lil Tecca",240139,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
23,"Goodbyes (Feat. Young Thug)","Post Malone",228999,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
24,Saint-Tropez,"Post Malone",222981,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
25,"Nik & Jay",TopGunn,216986,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
26,"Startede Sammen",Gobs,216038,https://open.spotify.com/track/7eXbrGTzY8wOtWnphDmF1t
27,"Plata O Plomo",ATYPISK,215433,https://open.spotify.com/track/1RSDG654EHtPrBrdNQ0Mw2
28,"Cinco De Mayo",Stepz,214757,https://open.spotify.com/track/05fmafNfnSdxZpwXtk0k1i
29,"Finde Tilbage",Citybois,204964,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
30,"I Don't Care (with Justin Bieber)","Ed Sheeran",199961,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
31,Panini,"Lil Nas X",199382,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
32,"TÅLMODIGHED (feat. Stepz)",Carmon,191778,https://open.spotify.com/track/6EIc9WS7viAY4b5jZsQRx3
33,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",185434,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
34,"Samurai (feat. Sivas)",Stepz,184147,https://open.spotify.com/track/2yd52fQjwKXLm6CiZzxO8q
35,"bad guy","Billie Eilish",175349,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
36,"Oh My God","Lord Siva",173100,https://open.spotify.com/track/33JqYIiKMTwSOXZOrn3Rl5
37,Lalala,Y2K,171364,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
38,Himalaya,"Larry 44",170865,https://open.spotify.com/track/6w4m3QzPmde3x96lVZFtso
39,"Sidechick (Carmon X Jamaika)",Carmon,168615,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
40,"Dag 1",Gilli,166187,https://open.spotify.com/track/0atWq5Ua1ax7zMKDjSQEpg
41,"Hele Vejen (feat. Gilli)",KESI,164718,https://open.spotify.com/track/4TWa40ZGCUDhtxykpoWCcq
42,Magnolia,MORTEN,163776,https://open.spotify.com/track/6sjGGgZLSqUbsSOhrfsC0w
43,Paris,"Lord Siva",162763,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
44,"Writing on the Wall (feat. Post Malone & Cardi B)","French Montana",162628,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI
45,"GØR VED MIG (feat. Sivas)",Carmon,161095,https://open.spotify.com/track/2qL8iTJoj3uzrkJxYjgA3z
46,"Higher Love",Kygo,159330,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
47,"1 Nat",KESI,158268,https://open.spotify.com/track/7KRlsEtZmZnmds9r4P6gZg
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",155501,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
49,"Lyca (feat. Kesi)",Gilli,152863,https://open.spotify.com/track/3TD0VtH37WAjrGflIzeS0H
50,"Piece Of Your Heart",MEDUZA,150564,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
51,"Psycho (feat. Artigeardit)",Omar,147756,https://open.spotify.com/track/5dKHAZhVD7aHRqD0l0YNXi
52,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",146277,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
53,"Efter Mig",Jimilian,134393,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
54,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",132213,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
55,"All In",Branco,127126,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
56,næ,"Ude Af Kontrol",126934,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
57,"Vågn Op (feat. Don Stefano)",KESI,126664,https://open.spotify.com/track/12XzE38rlgROFbDsy0Q31l
58,Panorama,Stepz,125522,https://open.spotify.com/track/688IoNeoNSMEWcjtGRYcXJ
59,"Enemies (feat. DaBaby)","Post Malone",124876,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
60,"Lov Mig 1 Ting",Artigeardit,123148,https://open.spotify.com/track/0QqBVoI4u8u6H9ZvJVhJgq
61,Pizza,ADHD,122824,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
62,Liar,"Camila Cabello",121084,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
63,BeBe,Stepz,119784,https://open.spotify.com/track/34FrYXSm9WiGCn7mT1lVuE
64,"Post Malone (feat. RANI)","Sam Feldt",118911,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
65,Tørstig,ATYPISK,118185,https://open.spotify.com/track/4I3pQcrhfRn3zitCp5zWap
66,"Shorty Ringer","Josef Og Elias",117846,https://open.spotify.com/track/3rGihyErlJWAViz6PKBtts
67,"It's You","Ali Gatie",116660,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
68,Memories,"Maroon 5",114772,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
69,Shallow,"Lady Gaga",113560,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
70,Skør,Bro,110997,https://open.spotify.com/track/2su0Ds3FXYiN57uw615Sg5
71,"Need You",Faustix,109486,https://open.spotify.com/track/0EQeui6OBMzqJ3Z3wCOzZh
72,"Op A","Ude Af Kontrol",108976,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
73,"VEND OM (feat. Danni)",Carmon,107751,https://open.spotify.com/track/3fK4Yo4wzX7bd13aGe29sW
74,"Love Someone","Lukas Graham",107713,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
75,"boyfriend (with Social House)","Ariana Grande",107689,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
76,"Die For Me (feat. Future & Halsey)","Post Malone",105820,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
77,VARM,Carmon,105056,https://open.spotify.com/track/4FCIg2cvbvAr0bEZJDSgIz
78,"Be Alright","Dean Lewis",104558,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
79,"Fallit (feat. Sivas)","Isaac Kasule",103883,https://open.spotify.com/track/5IJTjgWqFKfrjTTfsbEjzy
80,"Slide Away","Miley Cyrus",103871,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
81,"Detaljen (feat. Fouli)",TopGunn,101366,https://open.spotify.com/track/7FXfrOsoBv8AU9E7hWRTbH
82,"SATSET (feat. Jamaika)",Carmon,101198,https://open.spotify.com/track/3UeBOpJHiyXfPoml2SEU4g
83,"hot girl bummer",blackbear,100455,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
84,Okay,Tessa,98963,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
85,"Takeaway (feat. Lennon Stella)","The Chainsmokers",98387,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
86,"The London (feat. J. Cole & Travis Scott)","Young Thug",98361,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
87,"Langt Væk",Gilli,98247,https://open.spotify.com/track/5sjKHwPyWRwMoFg8Q8J1Ti
88,"Vossi Bop",Stormzy,97965,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
89,"Real Life",Christopher,97192,https://open.spotify.com/track/2I5GlQAgccPaU96s7hTb44
90,"Sig Mig",Citybois,97070,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
91,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",96152,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
92,"Four Walls","Nicklas Sahl",94438,https://open.spotify.com/track/1wX3WY9nQ3D4vRUR9Vmfl6
93,"EURO (feat. Kesi)",Branco,93827,https://open.spotify.com/track/63GdS4OENe0rKGFDpbdHdZ
94,24/7,"Scarlet Pleasure",93502,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
95,"Hyg Hver Dag (feat. Citybois)",TopGunn,93460,https://open.spotify.com/track/5EGO6sCOZuracSGyAPvu3F
96,Wow.,"Post Malone",92891,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
97,"VED IKKE",Carmon,92769,https://open.spotify.com/track/0lqRUFJ4UP7bI2L2T7r5zB
98,"All Around The World (La La La)",R3HAB,91316,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
99,Bombay,ZK,90247,https://open.spotify.com/track/4gkPP3KjbgESjrHJTOH1bf
100,Thorns,Faustix,89120,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
101,"Old Town Road - Remix","Lil Nas X",88670,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
102,"Money In The Grave (Drake ft. Rick Ross)",Drake,88030,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
103,Bruises,"Lewis Capaldi",87379,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
104,"Sweet but Psycho","Ava Max",86531,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
105,"Ka Du Ik",Omar,86219,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
