,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,771835,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,Solhverv,"Lord Siva",643952,https://open.spotify.com/track/5x6ggDM895CRGHxS3dwRHz
3,"Blå Himmel (feat. Hans Philip)",KESI,624305,https://open.spotify.com/track/0qA2qykpcGdVl3tiiYum4g
4,ErruDumEllaHvad,ICEKIID,558694,https://open.spotify.com/track/5qaaQp6KvkEdB2q7SKQAcJ
5,"Til Banken (Natasja X Tessa X Karen Mukupa)",Natasja,556892,https://open.spotify.com/track/1MgTtTXj186W8H02cdOcb8
6,"ALL MY LOVE (feat. ATYPISK)",LOLO,497246,https://open.spotify.com/track/0isi84Hc9HMJnK7j8OKueg
7,"WAP (feat. Megan Thee Stallion)","Cardi B",425657,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
8,"Head & Heart (feat. MNEK)","Joel Corry",423774,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
9,"Mood Swings (feat. Lil Tjay)","Pop Smoke",402757,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
10,Tempo,Branco,373337,https://open.spotify.com/track/4jkBmZuc1YqcTnqrEiVw4C
11,"Can't Lose",Gilli,349630,https://open.spotify.com/track/6hrBeNisZ1lbnDTYPpEnyu
12,"Snik Snak",Gilli,334387,https://open.spotify.com/track/1rExu7075LZrpDfT0Cg8Kk
13,CRIMEWAVE,Sivas,330138,https://open.spotify.com/track/2PZILi5FzxEbvYM5agda2T
14,"Breaking Me",Topic,327812,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
15,"Savage Love (Laxed - Siren Beat)","Jawsh 685",322155,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
16,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",289564,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
17,Mbappe,Fouli,288635,https://open.spotify.com/track/1UzvBhNVcUChf0uo14NOH4
18,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,283794,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
19,L.U.V,Gilli,282158,https://open.spotify.com/track/1pfjtl0nQZlFJrjSMlai0F
20,"Girl Like You",Clara,272011,https://open.spotify.com/track/1gG0pnDAT1QdpRFTQDT4y4
21,Tilbage,KESI,268842,https://open.spotify.com/track/5ktsLwoQZ7JVliJMjEfBZj
22,"Blinding Lights","The Weeknd",268493,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23,Avatar,NODE,267385,https://open.spotify.com/track/0V6en6bpNQI7GIzI9TK6cu
24,"Laugh Now Cry Later (feat. Lil Durk)",Drake,258844,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
