,0
Position,100.5
Streams,86573.31
danceability,0.5936150000000001
energy,0.5490350000000006
key,5.445
loudness,-7.054174999999999
mode,0.785
speechiness,0.05838650000000003
acousticness,0.41690275
instrumentalness,0.0013029132000000002
liveness,0.16337699999999994
valence,0.4011850000000002
tempo,124.29728499999999
duration_ms,231479.305
time_signature,3.975
