,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",56679,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",33868,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",31994,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,"If I Can't Have You","Shawn Mendes",22833,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
5,"Homicide (feat. Eminem)",Logic,21006,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
6,"Old Town Road","Lil Nas X",19501,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
7,"Piece Of Your Heart",MEDUZA,19261,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,SOS,Avicii,18893,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
9,"bury a friend","Billie Eilish",17081,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
10,"Boy With Luv (feat. Halsey)",BTS,16159,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
11,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",15568,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
12,Paradise,Bazzi,14997,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
13,Sucker,"Jonas Brothers",14960,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,"wish you were gay","Billie Eilish",14520,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
15,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,14517,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
16,"when the party's over","Billie Eilish",14290,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
