,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",49550,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,Soldi,Mahmood,39742,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",32179,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"I Don't Care (with Justin Bieber)","Ed Sheeran",28699,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
5,Arcade,"Duncan Laurence",25598,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
6,EARFQUAKE,"Tyler, The Creator",23796,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
7,"Piece Of Your Heart",MEDUZA,22601,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",22426,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
9,"If I Can't Have You","Shawn Mendes",21001,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,"The London (feat. J. Cole & Travis Scott)","Young Thug",20060,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
11,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",18463,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
12,"Never Really Over","Katy Perry",18245,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
13,"Mother's Daughter","Miley Cyrus",18136,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
14,"Rescue Me",OneRepublic,17918,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
15,"Old Town Road","Lil Nas X",17804,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
16,SOS,Avicii,15283,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
17,"Someone You Loved","Lewis Capaldi",15021,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,Sucker,"Jonas Brothers",14867,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
19,Ritual,Tiësto,14484,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
20,"Find U Again (feat. Camila Cabello)","Mark Ronson",14226,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
21,"bury a friend","Billie Eilish",14181,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
22,Easier,"5 Seconds of Summer",13674,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
23,"Don't Call Me Up",Mabel,13558,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
24,"She Got Me","Luca Hänni",13236,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ
25,"Call You Mine","The Chainsmokers",13018,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
26,Nightmare,Halsey,12965,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
27,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12607,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
28,"when the party's over","Billie Eilish",12562,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
29,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",12395,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
