,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Soldi,Mahmood,61026,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
2,"bad guy","Billie Eilish",52949,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,Arcade,"Duncan Laurence",38237,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",35553,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",27366,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
6,EARFQUAKE,"Tyler, The Creator",27209,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
7,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",22212,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
8,"Piece Of Your Heart",MEDUZA,21984,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
9,"If I Can't Have You","Shawn Mendes",21786,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",20712,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
11,"She Got Me","Luca Hänni",20522,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ
12,"The London (feat. J. Cole & Travis Scott)","Young Thug",19907,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
13,"Old Town Road","Lil Nas X",18348,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
14,Easier,"5 Seconds of Summer",17198,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
15,Nightmare,Halsey,17150,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
16,"Rescue Me",OneRepublic,16872,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
17,"bury a friend","Billie Eilish",15534,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
18,"Someone You Loved","Lewis Capaldi",15501,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,"Too Late For Love","John Lundvik",14966,https://open.spotify.com/track/6Jf8Y84YSdqeJfEPDJFEZu
20,Sucker,"Jonas Brothers",14779,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
21,SOS,Avicii,14592,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
22,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,13903,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
23,"when the party's over","Billie Eilish",13413,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
24,"Don't Call Me Up",Mabel,13277,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
25,Paradise,Bazzi,13149,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
26,"Truth Hurts",Lizzo,12903,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
27,"wish you were gay","Billie Eilish",12837,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
28,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",12430,https://open.spotify.com/track/11o2y87vqODipLK98a1v34
29,"3 Nights","Dominic Fike",12368,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
30,"I THINK","Tyler, The Creator",12166,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t
31,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",12157,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
32,"7 rings","Ariana Grande",12127,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
33,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11868,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
34,Suge,DaBaby,11598,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
35,Shallow,"Lady Gaga",11557,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
36,"Talk (feat. Disclosure)",Khalid,11319,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
37,"So Am I","Ava Max",10994,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
38,"Not Ok",Kygo,10676,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
39,"Spirit in the Sky",KEiiNO,10553,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
40,"Homicide (feat. Eminem)",Logic,10491,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
41,"Friend of a Friend","Lake Malawi",10431,https://open.spotify.com/track/2U7Zc6NrWQgUWdBAIFrzdI
42,Wow.,"Post Malone",10398,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
43,"Dancing With A Stranger (with Normani)","Sam Smith",10314,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
44,"Truth - Radio Edit",Chingiz,9969,https://open.spotify.com/track/1pBieHBODFbJ6hjmnummIb
45,"i'm so tired...",Lauv,9719,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
46,"Go Loko (feat. Tyga, Jon Z)",YG,9666,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
47,Obsessed,Dynoro,9438,https://open.spotify.com/track/7p4tetW3qNwSCz92PLGJg5
48,"Hatrið mun sigra",Hatari,9243,https://open.spotify.com/track/1JBqLoGfH1LnGTE0wzAatU
49,"What I Like About You (feat. Theresa Rex)","Jonas Blue",9206,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
50,"Love Me Less (feat. Quinn XCII)",MAX,9169,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
51,"lovely (with Khalid)","Billie Eilish",9154,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
52,"Giant (with Rag'n'Bone Man)","Calvin Harris",9139,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
53,Chameleon,Michela,8759,https://open.spotify.com/track/1b2E5ZcIR6wYLeaKp8QeGQ
54,"Boy With Luv (feat. Halsey)",BTS,8737,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
55,Isis,"Joyner Lucas",8628,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
56,"Get You The Moon (feat. Snøw)",Kina,8476,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
57,"In My Mind",Dynoro,8341,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
58,Sixteen,"Ellie Goulding",8332,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
59,"Sweet but Psycho","Ava Max",8328,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
60,"Ežero dugne","Vidas Bareikis",8264,https://open.spotify.com/track/1e61E0mOJp8IsDx5G5sLpm
61,"Con Calma","Daddy Yankee",7959,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
62,Replay,Tamta,7955,https://open.spotify.com/track/2UOyQB26wSQzM0jiTcUg50
63,"Let Me Down Slowly","Alec Benjamin",7931,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
64,"my strange addiction","Billie Eilish",7883,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
65,"MIDDLE CHILD","J. Cole",7867,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
66,"NEW MAGIC WAND","Tyler, The Creator",7859,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf
67,"RUNNING OUT OF TIME","Tyler, The Creator",7608,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo
68,"Kill This Love",BLACKPINK,7590,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
69,"Here With Me",Marshmello,7570,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
70,Youngblood,"5 Seconds of Summer",7532,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
71,Insomnia,Daya,7464,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj
72,"Bohemian Rhapsody - Remastered 2011",Queen,7429,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
73,"Just Us (feat. SZA)","DJ Khaled",7373,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
74,"you should see me in a crown","Billie Eilish",7278,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
75,"IGOR'S THEME","Tyler, The Creator",7251,https://open.spotify.com/track/51RN0kzWd7xeR4th5HsEtW
76,"all the good girls go to hell","Billie Eilish",7235,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
77,"break up with your girlfriend, i'm bored","Ariana Grande",7125,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
78,"Without Me",Halsey,7117,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
79,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",6966,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
80,"Tough Love",Avicii,6949,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
81,"Another One Bites The Dust - Remastered 2011",Queen,6891,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
82,Sebi,zalagasper,6862,https://open.spotify.com/track/1kXDk1RaOZcIfxdQCVxMWK
83,Happier,Marshmello,6848,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
84,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",6831,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
85,"Falling Like The Stars","James Arthur",6810,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
86,"Better Now","Post Malone",6800,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
87,"High Hopes","Panic! At The Disco",6792,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
88,"rockstar (feat. 21 Savage)","Post Malone",6718,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
89,Bruises,"Lewis Capaldi",6680,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
90,xanny,"Billie Eilish",6669,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
