,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",73006,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Señorita,"Shawn Mendes",38362,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,Circles,"Post Malone",36164,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",33923,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
5,"How Do You Sleep?","Sam Smith",30233,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
6,"bad guy","Billie Eilish",29664,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Beautiful People (feat. Khalid)","Ed Sheeran",26056,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
8,Lalala,Y2K,24828,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
9,Ransom,"Lil Tecca",24160,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
10,Saint-Tropez,"Post Malone",23216,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
11,Liar,"Camila Cabello",22274,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
12,"Goodbyes (Feat. Young Thug)","Post Malone",22184,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13,"Someone You Loved","Lewis Capaldi",21412,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14,"Piece Of Your Heart",MEDUZA,19319,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
15,"boyfriend (with Social House)","Ariana Grande",19124,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
16,"Slide Away","Miley Cyrus",18881,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
17,"Love Tonight - Edit",Shouse,17602,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
18,Graveyard,Halsey,17224,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
19,Panini,"Lil Nas X",17200,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
20,"Higher Love",Kygo,16708,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
21,"Takeaway (feat. Lennon Stella)","The Chainsmokers",16640,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
22,"fuck, i'm lonely",Lauv,15692,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",15620,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
24,"Ride It",Regard,15600,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
25,Teeth,"5 Seconds of Summer",15413,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
26,"Hollywood's Bleeding","Post Malone",15200,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
27,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",14886,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
28,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",14464,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14386,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
30,"Truth Hurts",Lizzo,14198,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
31,"Old Town Road - Remix","Lil Nas X",14116,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
32,Ritual,Tiësto,13767,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
33,"hot girl bummer",blackbear,13452,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
34,Shameless,"Camila Cabello",13374,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
35,Motivation,Normani,12721,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
36,Ozys,"7th Block",12200,https://open.spotify.com/track/21gYKbpGw4cC3oINu670rs
37,"Enemies (feat. DaBaby)","Post Malone",11905,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
38,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",11339,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
39,"Die For Me (feat. Future & Halsey)","Post Malone",11231,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
40,Lover,"Taylor Swift",11056,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
41,I.F.L.Y.,Bazzi,11008,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
42,"3 Nights","Dominic Fike",10994,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
43,"The London (feat. J. Cole & Travis Scott)","Young Thug",10874,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
44,"all the good girls go to hell","Billie Eilish",10811,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
45,"It's You","Ali Gatie",10800,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
46,"Post Malone (feat. RANI)","Sam Feldt",10580,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
47,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",9704,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
48,Wow.,"Post Malone",9596,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
49,"Good as Hell",Lizzo,9539,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
50,"Babushka Boi","A$AP Rocky",9527,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
51,"No Guidance (feat. Drake)","Chris Brown",8812,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
52,"Rescue Me",OneRepublic,8317,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
53,"Money In The Grave (Drake ft. Rick Ross)",Drake,8286,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
54,"I Warned Myself","Charlie Puth",8166,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl
55,"when the party's over","Billie Eilish",7691,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
56,"Ežero dugne","Vidas Bareikis",7621,https://open.spotify.com/track/1e61E0mOJp8IsDx5G5sLpm
57,Wanted,OneRepublic,7510,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576
58,"One Thing Right",Marshmello,7406,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
59,Soldi,Mahmood,7344,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
60,Milijonai,"Vaidas Baumila",7319,https://open.spotify.com/track/0Nt2MgkRvrl5PMZUGj5vr8
61,"Nesibaigianti Vasara","8 Kambarys",7245,https://open.spotify.com/track/7c4b0TAON0BJYPqogMhT7J
62,"In My Mind",Dynoro,7208,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
63,"7 rings","Ariana Grande",7104,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
64,Shallow,"Lady Gaga",6942,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
65,"Be Honest (feat. Burna Boy)","Jorja Smith",6905,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd
66,"A Thousand Bad Times","Post Malone",6866,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
67,"Dancing With A Stranger (with Normani)","Sam Smith",6827,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
68,"lovely (with Khalid)","Billie Eilish",6687,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,"bury a friend","Billie Eilish",6642,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
70,"Let Me Down Slowly","Alec Benjamin",6620,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
71,"If I Can't Have You","Shawn Mendes",6489,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
72,Bruises,"Lewis Capaldi",6362,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
73,"Neleisk Man Užmigt",GJan,6354,https://open.spotify.com/track/5oWTN4INGUYA2frzfz7bQY
74,Insomnia,Daya,6308,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj
75,"Mother's Daughter","Miley Cyrus",6233,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
76,"Doin' Time","Lana Del Rey",6219,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
77,"Bohemian Rhapsody - Remastered 2011",Queen,6180,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
78,Sucker,"Jonas Brothers",6164,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
79,"Jesus In LA","Alec Benjamin",6155,https://open.spotify.com/track/5i2JGF65pHKSfMEjSMrBC3
80,Promise,"Mark Les",6116,https://open.spotify.com/track/0tKYcpmljHyyWWVDtzZrHm
81,Youngblood,"5 Seconds of Summer",6082,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
82,"i'm so tired...",Lauv,6074,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
83,China,"Anuel AA",6069,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
84,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,6034,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
85,EARFQUAKE,"Tyler, The Creator",6003,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
86,"rockstar (feat. 21 Savage)","Post Malone",5950,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
87,"Yo x Ti, Tu x Mi",ROSALÍA,5943,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
88,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",5846,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
89,"Another One Bites The Dust - Remastered 2011",Queen,5802,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
90,"Figure It Out",Jovani,5709,https://open.spotify.com/track/6y4iwEx5otAIJS0chpvt0W
91,"Ieškau - Remix","8 Kambarys",5702,https://open.spotify.com/track/4IqUG5Xs7IVlmGtpbN1vya
92,"Never Really Over","Katy Perry",5680,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
93,"Harder (with Bebe Rexha)","Jax Jones",5649,https://open.spotify.com/track/5RgBnDtHKFHgtVdqabjGE3
