,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"THE SCOTTS","THE SCOTTS",42758,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,"Blinding Lights","The Weeknd",42326,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"Roses - Imanbek Remix","SAINt JHN",38773,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,"Toosie Slide",Drake,36677,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
5,"Say So","Doja Cat",27912,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
6,"Don't Start Now","Dua Lipa",25991,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
7,"Blueberry Faygo","Lil Mosey",25794,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
8,"The Box","Roddy Ricch",25777,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,"death bed (coffee for your head)",Powfu,24860,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Break My Heart","Dua Lipa",24333,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
11,"In Your Eyes","The Weeknd",24054,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
12,"Boss Bitch","Doja Cat",23257,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
13,"Gimme Love",Joji,22094,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B
14,YES,"OG Version",21591,https://open.spotify.com/track/3SzwwAXlgx8CBinQpVf63F
15,Supalonely,BENEE,21225,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
16,Righteous,"Juice WRLD",20837,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
17,Falling,"Trevor Daniel",20430,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
18,"Sunday Best",Surfaces,20146,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
19,"ily (i love you baby) (feat. Emilee)","Surf Mesa",19761,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
20,Savage,"Megan Thee Stallion",19464,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
21,Physical,"Dua Lipa",19337,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
22,"WHATS POPPIN","Jack Harlow",18874,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
23,Circles,"Post Malone",18808,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
24,"Adore You","Harry Styles",18417,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
25,"Breaking Me",Topic,18335,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
26,"On Fire","THE ROOP",17609,https://open.spotify.com/track/5TXxwRgdIS4gPjUtKwTuSb
27,"Life Is Good (feat. Drake)",Future,17263,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
28,August,Intelligency,17251,https://open.spotify.com/track/3ZQ3kDvbNYIZI4uR1qQHII
29,"Dance Monkey","Tones And I",16155,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
30,"everything i wanted","Billie Eilish",15984,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
