week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7197450980392155,0.6898431372549019,5.38562091503268,-5.4408104575163385,0.5294117647058824,0.11208758169934636,0.25265158823529416,0.0026138398039215706,0.16508823529411767,0.558383660130719,122.12824836601307,209511.4705882353,3.980392156862745
2019-01-11--2019-01-18,0.7156558441558442,0.6847012987012989,5.376623376623376,-5.486805194805194,0.5324675324675324,0.10857207792207789,0.2566466233766234,0.002649012077922079,0.16343051948051948,0.5468876623376623,121.33449999999999,210570.54545454544,3.9805194805194803
2019-01-18--2019-01-25,0.7139869281045752,0.6881437908496733,5.588235294117647,-5.475908496732025,0.5163398692810458,0.11254575163398697,0.2652657516339868,0.00339946477124183,0.16439281045751636,0.5664444444444445,120.01068627450982,210035.97385620914,3.980392156862745
2019-01-25--2019-02-01,0.7195324675324672,0.6912142857142858,5.422077922077922,-5.435636363636362,0.5194805194805194,0.11887207792207798,0.25325285714285717,0.003370433441558441,0.17243896103896106,0.5692902597402598,121.20892857142854,209005.37012987013,3.987012987012987
2019-02-01--2019-02-08,0.7219025974025972,0.695844155844156,5.311688311688312,-5.363272727272723,0.525974025974026,0.12009740259740256,0.2576003246753248,0.0034249568181818186,0.1655136363636364,0.5845129870129868,121.84907142857142,209441.0779220779,3.9740259740259742
2019-02-08--2019-02-15,0.7190064102564104,0.685673076923077,5.435897435897436,-5.306102564102559,0.5384615384615384,0.11497307692307694,0.2578041666666667,0.0030599225641025638,0.16721794871794873,0.5585384615384613,121.29505769230774,211069.37820512822,3.9551282051282053
2019-02-15--2019-02-22,0.7307564102564104,0.6970320512820516,5.487179487179487,-5.233416666666664,0.5064102564102564,0.1111269230769231,0.24726185897435898,0.003188659935897436,0.165249358974359,0.5749230769230766,122.62720512820513,210515.86538461538,3.9743589743589745
2019-02-22--2019-03-01,0.7304064516129034,0.696083870967742,5.612903225806452,-5.205599999999996,0.5161290322580645,0.11214387096774193,0.24889335483870978,0.0027067437419354837,0.17303161290322586,0.5768838709677419,122.79223870967746,210939.65806451612,3.967741935483871
2019-03-01--2019-03-08,0.7323503184713377,0.6960063694267515,5.828025477707007,-5.134917197452226,0.5159235668789809,0.11786433121019115,0.2477325477707007,0.0027048640127388533,0.17368598726114653,0.5833694267515923,121.22016560509559,209927.49044585988,3.9745222929936306
2019-03-08--2019-03-15,0.729269230769231,0.6900897435897437,5.756410256410256,-5.246775641025638,0.5192307692307693,0.11718782051282055,0.2662875641025642,0.002671163333333333,0.17066730769230776,0.5895641025641029,122.31741666666672,209979.72435897434,3.980769230769231
