,0
Position,100.5
Streams,510021.035
danceability,0.6725075376884418
energy,0.6851608040201006
key,5.336683417085427
loudness,-6.0379296482412075
mode,0.5728643216080402
speechiness,0.11247587939698497
acousticness,0.2235755979899497
instrumentalness,0.0026538328643216083
liveness,0.16309447236180916
valence,0.481075879396985
tempo,121.13394974874375
duration_ms,192466.7889447236
time_signature,3.949748743718593
