,Position,Track Name,Artist,Streams,URL,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,analysis_url,duration_ms,time_signature
0,1,7 rings,Ariana Grande,25439,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1.0,-10.732000000000001,0.0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627.0,4.0
1,2,Твой,Papi Hans,24545,https://open.spotify.com/track/7KJIjFrGYijiBunfFk75oj,0.818,0.597,2.0,-7.25,1.0,0.0675,0.0111,0.0009710000000000001,0.204,0.424,96.986,audio_features,7KJIjFrGYijiBunfFk75oj,spotify:track:7KJIjFrGYijiBunfFk75oj,https://api.spotify.com/v1/audio-analysis/7KJIjFrGYijiBunfFk75oj,217316.0,4.0
2,3,Sucker,Jonas Brothers,22838,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,,,,,,,,,,,,,,,,,
3,4,"break up with your girlfriend, i'm bored",Ariana Grande,22387,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,0.726,0.5539999999999999,5.0,-5.29,0.0,0.0917,0.0421,0.0,0.106,0.335,169.99900000000002,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440.0,4.0
4,5,Bravo,Itzo Hazarta,17072,https://open.spotify.com/track/5xlVg1X1hOatszqVaHDtR1,,,,,,,,,,,,,,,,,
5,6,Don't Call Me Up,Mabel,16154,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9.0,-2.853,1.0,0.147,0.29600000000000004,3.01e-06,0.0793,0.23399999999999999,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480.0,4.0
6,7,Wow.,Post Malone,14781,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,0.833,0.539,11.0,-7.399,0.0,0.17800000000000002,0.163,2.1000000000000002e-06,0.10099999999999999,0.385,99.947,audio_features,6MWtB6iiXyIwun0YzU6DFP,spotify:track:6MWtB6iiXyIwun0YzU6DFP,https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP,149520.0,4.0
7,8,Shallow,Lady Gaga,14641,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7.0,-6.362,1.0,0.0308,0.371,0.0,0.231,0.32299999999999995,95.79899999999999,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733.0,4.0
8,9,Without Me,Halsey,13028,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.5329999999999999,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661.0,4.0
9,10,bury a friend,Billie Eilish,12910,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,,,,,,,,,,,,,,,,,
