,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Svag,"Victor Leksell",971470,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,774877,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Sykepleierinnen (Sykehuset 2020)","El Papi",684476,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
4,"Blinding Lights","The Weeknd",669756,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,GOOBA,6ix9ine,637081,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
6,"Lose Somebody",Kygo,575400,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
7,SKÅL,TIX,543402,https://open.spotify.com/track/7qhNaWtYZoJz1bH0aOqssy
8,"Roses - Imanbek Remix","SAINt JHN",535590,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
9,"Stuck with U (with Justin Bieber)","Ariana Grande",508094,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
10,Karantene,TIX,490281,https://open.spotify.com/track/6sMMfGxa9tB59dMEjEJ4nC
11,"Kaller På Deg",TIX,472198,https://open.spotify.com/track/0lnksmEu1sa7t16YwhIP10
12,"THE SCOTTS","THE SCOTTS",451113,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
13,"In Your Eyes","The Weeknd",436653,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
14,"Hvis verden","Chris Holsten",391161,https://open.spotify.com/track/3quis1aFmQ0tlDbbq3RPOx
15,"Kings & Queens","Ava Max",390305,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
16,"End of Time",K-391,385503,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf
17,Somebody,Dagny,385111,https://open.spotify.com/track/5ZBKXaiKksaMq07XSnyOQ4
18,"Toosie Slide",Drake,366049,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
19,"Dance Monkey","Tones And I",344269,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
20,Salt,"Ava Max",342642,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
21,"I Don't Know Why",NOTD,338175,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV
22,"Bad Child","Tones And I",318134,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
23,"death bed (coffee for your head)",Powfu,318087,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,"Play Date","Melanie Martinez",314136,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
25,"If the World Was Ending - feat. Julia Michaels","JP Saxe",305302,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
26,"Burn Down This Room",Ruben,305254,https://open.spotify.com/track/1l5qnNSizIyHHmiXySsJ1R
27,"Like It Is",Kygo,302261,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
28,"Someone You Loved","Lewis Capaldi",293295,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
29,"ily (i love you baby) (feat. Emilee)","Surf Mesa",289312,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
30,Supalonely,BENEE,286405,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
31,"Blueberry Faygo","Lil Mosey",284072,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
32,"17. Mai er vi så glad i","Ola Nordmann",276257,https://open.spotify.com/track/4JN9GSnnJzCcG46wCk0tU4
33,"Don't Start Now","Dua Lipa",267673,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
34,"Breaking Me",Topic,267273,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
35,"Boss Bitch","Doja Cat",261824,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
36,"Break My Heart","Dua Lipa",258550,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
37,"Before You Go","Lewis Capaldi",256147,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
38,DANCE,CLMD,245794,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
39,"Be Kind (with Halsey)",Marshmello,243079,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
40,Haugenstua,"Herman Flesvig",241204,https://open.spotify.com/track/0GFOW30WB6SsPoeOlZdDPl
41,Valhalla,Ringnes-Ronny,237682,https://open.spotify.com/track/1icRHA6kFSipRbZREQPaA0
42,"In Your Eyes (feat. Alida)","Robin Schulz",231963,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
43,Josefine,"Herman Flesvig",228492,https://open.spotify.com/track/5xU6CXufU7wGRxsET3gLTB
44,Jævlig,TIX,226792,https://open.spotify.com/track/2Pckb69I4iMmL24jZ2KO4D
45,"Dommedagen 2020",TIX,226496,https://open.spotify.com/track/3bx3MDkbF2ta2VtLxFxh3w
46,"Higher Ground (feat. John Martin)","Martin Garrix",212067,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc
47,Unfamiliar,Seeb,208137,https://open.spotify.com/track/2B5ub9OB8rZj5PqvsAwrKo
48,"The Box","Roddy Ricch",204924,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
49,"Domen 2019",Soppgirobygget,197995,https://open.spotify.com/track/7cdzfYrqbbMC6auCV0yAQr
50,"Say So","Doja Cat",190378,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
51,Physical,"Dua Lipa",189753,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
52,"Heading Home","Alan Walker",188889,https://open.spotify.com/track/22O2Zdfj3jnJZDSzlDMAJp
53,"WHATS POPPIN","Jack Harlow",184453,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
54,goosebumps,"Travis Scott",174011,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
55,Bruises,"Lewis Capaldi",170710,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
56,"Sunday Best",Surfaces,170215,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
57,"I'll Wait",Kygo,165007,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
58,Righteous,"Juice WRLD",159419,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
59,"Alone, Pt. II","Alan Walker",153046,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
60,Shallow,"Lady Gaga",151108,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,"everything i wanted","Billie Eilish",150805,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
62,"Til Dovre Faller","Johanne Holmedahl",150146,https://open.spotify.com/track/3jpeo8JtADAgw5VViBifUN
63,"Norge i rødt, hvitt og blått - 2006 Remastered Version","Jens Book-Jenssen",149618,https://open.spotify.com/track/4S1De6Tx74tNuxyRODRLXY
64,"Party Girl",StaySolidRocky,147277,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
65,"I Do","Astrid S",144569,https://open.spotify.com/track/6yKkgZBuakFy6SPtsZBR5H
66,"Creep (mint Singles)",R3HAB,143118,https://open.spotify.com/track/4zkoadQs9RfVA0iArD0KAS
67,Attention,Ulrikke,139981,https://open.spotify.com/track/3Irt43mvuVwozBsllZlKCf
68,"Say So (feat. Nicki Minaj)","Doja Cat",139527,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
69,"Intentions (feat. Quavo)","Justin Bieber",137917,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
70,"Pappa Sin Båt","Vidar Villa",137213,https://open.spotify.com/track/06Gsb9IUzfpnXZDNek0Vdq
71,"HIGHEST IN THE ROOM","Travis Scott",136892,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
72,Knockout,Tungevaag,136445,https://open.spotify.com/track/1YFwmEAnSUx9ZAgWT39i1L
73,Falling,"Trevor Daniel",136385,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
74,"Pimper Damer",Daskeladden,135287,https://open.spotify.com/track/02E2bPmTiWWOw3RxdoQc4R
75,Circles,"Post Malone",135167,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
76,Memories,"Maroon 5",135006,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
77,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",134841,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
78,"bad guy","Billie Eilish",134346,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
79,July,"Noah Cyrus",134122,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
80,"Hvem Er Hun",Arif,133454,https://open.spotify.com/track/2zTXGnJsTwSp1TKcs5g6Xb
81,"Se meg","Adrian Sellevoll",130110,https://open.spotify.com/track/2odnYW0idRCUyT5dnbnixO
82,"Det er fredag","Herman Flesvig",129656,https://open.spotify.com/track/7g35s50bVXtkp6zhihmvcu
83,"Neste Sommer",TIX,129609,https://open.spotify.com/track/5Z2B8cCZagHiTNEmrEO4Pb
84,"SICKO MODE","Travis Scott",128887,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
85,HALLO,Isah,127396,https://open.spotify.com/track/1WjLQsbfei4kk9OaVxtfIB
86,Skechers,DripReport,126802,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
87,"SKARRE VÆRRA GREIT ELLER?","Oskar Westerlin",126641,https://open.spotify.com/track/2ZJYsUUXegQrI1bOkq2UWC
88,Astronomia,Vicetone,124511,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
89,"Happiest Year","Jaymes Young",124380,https://open.spotify.com/track/5kcvBnt6DPX3AMEsCx1qDh
90,"Adore You","Harry Styles",123629,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
91,Daisies,"Katy Perry",122853,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
92,"Life Is Good (feat. Drake)",Future,122534,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
93,Señorita,"Shawn Mendes",119208,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
94,ROXANNE,"Arizona Zervas",118525,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
95,Boomerang,"Adrian Sellevoll",118508,https://open.spotify.com/track/1uVT5EMxblSdroud0OpdR6
96,"Jag Vil Ha Dig",Ringnes-Ronny,118095,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
97,Freedom,Kygo,117473,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
98,"After Party","Don Toliver",117453,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
99,"Always Remember Us This Way","Lady Gaga",115887,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
100,"Think About Things","Daði Freyr",115170,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
101,"Laxed – Siren Beat","Jawsh 685",114947,https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ
102,Complicated,"Miss Li",114328,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
103,Weekend,LIZOT,113425,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
104,"Higher Love",Kygo,112279,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
105,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",112163,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
106,"Ja, vi elsker dette landet - alle 8 vers","Rikard Nordraak",111577,https://open.spotify.com/track/4y9ul73wG14TMt3lCeosQE
107,Savage,"Megan Thee Stallion",111264,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
108,"you broke me first","Tate McRae",109933,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
109,"Trenger en mann","Staysman & Lazz",108391,https://open.spotify.com/track/3ILRzR8SwJajRjrcySym2F
110,"Typen Din","Vidar Villa",107932,https://open.spotify.com/track/0FF9IS0V311A2vMpNIzFip
111,"when the party's over","Billie Eilish",107667,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
112,"Be Alright","Dean Lewis",107106,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
113,"Not OK","Maria Mena",105860,https://open.spotify.com/track/4vBMASGWem33g5wqMe7MDL
114,Selfish,"Madison Beer",105832,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
115,"Raske Briller","Nicolay Ramm",105618,https://open.spotify.com/track/5lwU311GwiiWBhcXrdy1R4
116,"Solitaires (feat. Travis Scott)",Future,105488,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
117,"lovely (with Khalid)","Billie Eilish",105373,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
118,"BlimE - Mer Enn God Nok","Stina Talling",104904,https://open.spotify.com/track/2Sk1QwXo0FMb8kwWahCSMW
119,"Godzilla (feat. Juice WRLD)",Eminem,104076,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
120,"Be Happy",CLMD,103642,https://open.spotify.com/track/1WQuhznklzuM2xgGoGkg7m
121,"Bare så du vett det",Stavangerkameratene,103595,https://open.spotify.com/track/7yRrAsBprcsSDtiENWVQds
122,"Wreckonize (Dønskirussen 2019)","Roc Boyz",103111,https://open.spotify.com/track/7FLtGeNkGKErJizU2EfJMN
123,Gatelongs,Rotlaus,100752,https://open.spotify.com/track/4oi4BFWbw2r9el8D9aVue3
124,"Saved My Life",Sia,100156,https://open.spotify.com/track/5cpw6QKJcoXzpNBLNUJx2i
125,"Lay By Me",Ruben,100069,https://open.spotify.com/track/5xQ1yxKzTuPcSNO9FP0lNS
126,Fingertips,"Tom Gregory",99503,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
127,"Hotel Walls","Smith & Thell",98597,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
128,"YungBratz 2020","El Papi",98006,https://open.spotify.com/track/2E0h67o37XABm3dNWqXm6T
129,Play,K-391,97371,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml
130,"Helt Ærlig","Morgan Sulele",97135,https://open.spotify.com/track/00NVYE5PrMpR1gVlC8zPZV
131,"Exist For Love",AURORA,97007,https://open.spotify.com/track/2DFo342cqI8tJHDmO0p052
132,"Disco Demolition 2018 (Stabekk Anthem)",J-Dawg,95208,https://open.spotify.com/track/04rjxIPsEtpM8Yj9UPy6Tt
133,"Vi Kanke Være Venner","Unge Ferrari",95194,https://open.spotify.com/track/0S0n02HdUboPxJSpDtOqS5
134,"Du ga mæ viljestyrke","Kristian Kristensen",91978,https://open.spotify.com/track/4AuJ78qR1JaNvveL2DTC70
135,"Norge I Rødt Hvitt Og Blått","Lars-Erik Larsson",91936,https://open.spotify.com/track/7w75F85oAXsdaTrCoREONt
136,"Time - Alan Walker Remix","Alan Walker",91147,https://open.spotify.com/track/5H9S7RaxxSAgY77Mb0CSPz
137,"Sweet but Psycho","Ava Max",90650,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
138,"Kiss Somebody","Julie Bergan",90085,https://open.spotify.com/track/17XU1PTSv4OfcBUE8rNYWm
139,"Ride It",Regard,89963,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
140,"Chicago Freestyle (feat. Giveon)",Drake,89348,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
141,"Rover (feat. DTG)",S1mba,89064,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
142,Shotgun,TIX,88575,https://open.spotify.com/track/3XLuehOxBsDJoN3RBO2wfX
143,"Den finast eg veit",Hellbillies,88231,https://open.spotify.com/track/3NQDZSM47zCMao3GFkcqaV
144,"Shallow (Så ekte nå)","Carina Dahl",86796,https://open.spotify.com/track/3Okzi7IpbOjFgUe8FA8GDA
145,"Watermelon Sugar","Harry Styles",86710,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
146,"Lose Control",MEDUZA,86706,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
147,Years,"Astrid S",86528,https://open.spotify.com/track/5WEAZtjEufELtaxqYcqCJg
148,Power,Ruben,85764,https://open.spotify.com/track/7yuWNNEypticZS0yPAMPt9
149,Surrender,"Natalie Taylor",84839,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
150,"Lucid Dreams","Juice WRLD",84754,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
151,Falling,"Harry Styles",84388,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
152,Northmen,"El Papi",84166,https://open.spotify.com/track/4y9XqltMffbAtkxMmwtJII
153,"Sing It With Me","JP Cooper",84148,https://open.spotify.com/track/60DwQiwwglVkTkTwDTTEId
154,"Ballin' (with Roddy Ricch)",Mustard,83833,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
155,"Rundt neste sving",Rotlaus,83517,https://open.spotify.com/track/0ARPFpJeBfsRmwrrzdvrls
156,"hot girl bummer",blackbear,83375,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
157,"I’m Ready (with Demi Lovato)","Sam Smith",83191,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
158,"Jocelyn Flores",XXXTENTACION,82736,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
159,"X (with KAROL G)","Jonas Brothers",82531,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
160,"Gammel Jegermarsj (Old Hunters March)","HM Kongens Gardes Musikkorps",82180,https://open.spotify.com/track/7vXIiUiKTw8j6Kct59ZARV
161,"Chernobyl 2017","Meland x Hauken",82105,https://open.spotify.com/track/0Ot7JbfBqTxAeSGAE6ThTZ
162,"Beautiful People (feat. Khalid)","Ed Sheeran",81718,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
163,"Lose You To Love Me","Selena Gomez",80405,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
164,"Favorite Part Of Me","Astrid S",80198,https://open.spotify.com/track/0cppqb4vQycORHNMxr8DGd
165,"Some Say",Nea,80095,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
166,"The Truth",GoToGuy,78466,https://open.spotify.com/track/1TfyD8q7orwpsQTiLZxLmM
167,"Ibiza 2020",Ringnes-Ronny,78241,https://open.spotify.com/track/2neKxnjy6VGzum9qiQJQfa
168,"On Me (feat. Ava Max) - From 'SCOOB!' The Album","Thomas Rhett",78069,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
169,"Ikke Som De Andre","Sondre Justad",77983,https://open.spotify.com/track/6UpcdaFfu6Ng28gCxf4coC
170,"Førsterekka 2020",Ringnes-Ronny,77725,https://open.spotify.com/track/5vwnGfnh0zrjbKKRNFiSMg
171,"Ja, Vi Elsker Dette Landet",N/A,76958,https://open.spotify.com/track/0GEeVI8Wa1KXGTStgBUerG
172,Dior,"Pop Smoke",76756,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
173,F.N,"Lil Tjay",76701,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
174,"Et Guttehjem","Den BB",76508,https://open.spotify.com/track/1LCxdVpqmelSadTYTMCo41
175,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",76212,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
176,"All Around The World (La La La)",R3HAB,76139,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
177,skittles,Karpe,76125,https://open.spotify.com/track/4xdOjt8F7VlOuu3kpDHEWN
178,"I Don't Care (with Justin Bieber)","Ed Sheeran",76113,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
179,Jovial,"Freddy Kalas",76027,https://open.spotify.com/track/5paNYIC0vrVj1EWGVzfJzb
180,"Sunset Lover","Petit Biscuit",75939,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
181,Idyll,Postgirobygget,75801,https://open.spotify.com/track/496pB9sYK4rEMnI4wlozDP
182,"Hold Me While You Wait","Lewis Capaldi",75188,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
183,"Costa Rica","Bankrol Hayden",75080,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg
184,"Det Går Et Festtog Gjennom Landet!","Sarpsborg Kammerkor",74694,https://open.spotify.com/track/06xTF6pNyBi14cHpKISeyk
185,LMK,"Lil Xxel",74612,https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB
186,"Spirit in the Sky",KEiiNO,74486,https://open.spotify.com/track/4w6Aheza0D2Ixjc0rEB0EP
187,"This City","Sam Fischer",74417,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
188,"Satsebrakka 2020","Herman Flesvig",73796,https://open.spotify.com/track/04JGX3bLp5D3l32i5GELPu
189,"Make You Happy (feat. Richard Smitt)",Tungevaag,73614,https://open.spotify.com/track/7ovQOFmGBExatsNcE5g0aR
190,Robbery,"Juice WRLD",73541,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
191,"Dancing On My Own","Calum Scott",73373,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
192,"E (Ventex)",Albatraoz,72720,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
193,"Houdini (feat. Swarmz & Tion Wayne)",KSI,72616,https://open.spotify.com/track/3lay6f81Lhy0qp2Uvp4cNJ
194,Komplicerad,"Miss Li",72400,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
195,"LUV MEG",Isah,72169,https://open.spotify.com/track/3TukO1yJYKXETpCWUT133n
196,TESLA,Macky,72018,https://open.spotify.com/track/4LZi20EAgNBhTR3OBWLzdr
197,"I Just Wanna Dance","Rat City",71845,https://open.spotify.com/track/38WLB9dVdFF36i4EHD8xA7
198,"Trampoline (with ZAYN)",SHAED,71146,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
199,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,70999,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
200,Balkong,"Unge Ferrari",70849,https://open.spotify.com/track/6sWtJNUxC5SYEKQ0zFGeNT
