,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",1137447,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"HIGHEST IN THE ROOM","Travis Scott",818500,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
3,Play,K-391,604757,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml
4,"Hvem Er Hun",Arif,573551,https://open.spotify.com/track/2zTXGnJsTwSp1TKcs5g6Xb
5,Señorita,"Shawn Mendes",565684,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,"Someone You Loved","Lewis Capaldi",556760,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,Circles,"Post Malone",529463,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
8,"Hollywood's Bleeding","Post Malone",480206,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
9,"10,000 Hours (with Justin Bieber)","Dan + Shay",468076,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
10,HALLO,Isah,409095,https://open.spotify.com/track/1WjLQsbfei4kk9OaVxtfIB
11,"How Do You Sleep?","Sam Smith",407866,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
12,"Når Jeg Er Full",TIX,405363,https://open.spotify.com/track/4xVjnQ3JPK2PnGIpZDs2Iy
13,"Beautiful People (feat. Khalid)","Ed Sheeran",392545,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
14,Memories,"Maroon 5",386238,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
15,"BlimE - Mer Enn God Nok","Stina Talling",358148,https://open.spotify.com/track/2Sk1QwXo0FMb8kwWahCSMW
16,"Higher Love",Kygo,353088,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
17,Ransom,"Lil Tecca",342316,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
18,Shallow,"Lady Gaga",336375,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
19,"Some Say",Nea,334844,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
20,"Takeaway (feat. Lennon Stella)","The Chainsmokers",319392,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
21,"Goodbyes (Feat. Young Thug)","Post Malone",302364,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
22,"bad guy","Billie Eilish",302068,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",294666,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
24,Saint-Tropez,"Post Malone",287808,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
25,"Favorite Part Of Me","Astrid S",285887,https://open.spotify.com/track/0cppqb4vQycORHNMxr8DGd
26,"Jag Vil Ha Dig",Ringnes-Ronny,283246,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
27,"Kem Kan Eg Ringe (feat. Store P & Lars Vaular)",Kygo,278919,https://open.spotify.com/track/5CR8jioIWEB0yaS4Ap2mz5
28,Liar,"Camila Cabello",269101,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
29,"Writing on the Wall (feat. Post Malone & Cardi B)","French Montana",268989,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI
30,"Post Malone (feat. RANI)","Sam Feldt",268721,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
31,"hot girl bummer",blackbear,252129,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
