,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Raske Briller","Nicolay Ramm",847932,https://open.spotify.com/track/5lwU311GwiiWBhcXrdy1R4
2,Shallow,"Lady Gaga",767947,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"Don't Call Me Up",Mabel,612966,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
4,"SAS PLUS / SAS PUSSY",Karpe,574273,https://open.spotify.com/track/1atrCmFrGEN5QvjoEWFRHo
5,Sucker,"Jonas Brothers",546756,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
6,"7 rings","Ariana Grande",498988,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
7,"Always Remember Us This Way","Lady Gaga",459689,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
8,"Last Hurrah","Bebe Rexha",451116,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
9,"Spirit in the Sky",KEiiNO,440646,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
10,"So Am I","Ava Max",416593,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
11,"Let Me Down Slowly","Alec Benjamin",412535,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
12,"Sweet but Psycho","Ava Max",405519,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
13,"bury a friend","Billie Eilish",396856,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
14,"Lay By Me",Ruben,378977,https://open.spotify.com/track/4l6boTiX3Erh3HYpKOa0D6
15,"break up with your girlfriend, i'm bored","Ariana Grande",365970,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
16,"Better When You're Gone","David Guetta",365352,https://open.spotify.com/track/4Tvw0lweq9l2JPQKFbpbBQ
17,"Giant (with Rag'n'Bone Man)","Calvin Harris",363496,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
18,"Without Me",Halsey,335715,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,STFU,"Julie Bergan",327524,https://open.spotify.com/track/4MY1amv4MW0wyH5vqB89vk
20,"Lost Control","Alan Walker",325434,https://open.spotify.com/track/0lG6QM1jjbbX5UUn3DPmrZ
21,Wow.,"Post Malone",323014,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
22,"Kind Of Love","Rat City",321504,https://open.spotify.com/track/0Tv9DumSM7K9v4EME1XdsC
23,"Be Alright","Dean Lewis",316583,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
24,Balkong,"Unge Ferrari",312157,https://open.spotify.com/track/6sWtJNUxC5SYEKQ0zFGeNT
25,"Diamond Heart","Alan Walker",302247,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
26,"Dancing With A Stranger (with Normani)","Sam Smith",301419,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
27,"Someone New","Astrid S",282782,https://open.spotify.com/track/0G7Ik0gmxJBFJKAmK2p1k9
28,"i'm so tired...",Lauv,275239,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
29,"Vi Kanke Være Venner","Unge Ferrari",268555,https://open.spotify.com/track/0S0n02HdUboPxJSpDtOqS5
30,"Murder On My Mind","YNW Melly",266159,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
31,"Think About You",Kygo,258450,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P
32,"Hit Your Heart",Dagny,247296,https://open.spotify.com/track/4hHUlFX74mSbMcbRNy5GI2
33,"Fire On Fire - From ""Watership Down""","Sam Smith",243619,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
34,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",240432,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
35,Trouble,CLMD,237205,https://open.spotify.com/track/2b2Ji9u1hRwfvO5dk1ixYi
36,"MIDDLE CHILD","J. Cole",237001,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
37,"when the party's over","Billie Eilish",236915,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
38,"Love Someone","Lukas Graham",233922,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
39,"wish you were gay","Billie Eilish",231967,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
40,Happier,Marshmello,224944,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
41,"Not Gonna Cry","Emma Steinbakken",223407,https://open.spotify.com/track/4qT3t47e2tqOPa5HVtUKey
