,0
Position,100.5
Streams,1139550.75
danceability,0.7262121212121204
energy,0.6230808080808083
key,5.681818181818182
loudness,-5.5934040404040415
mode,0.5909090909090909
speechiness,0.10582575757575759
acousticness,0.2833693434343436
instrumentalness,0.006821331515151516
liveness,0.15281060606060606
valence,0.6437313131313129
tempo,123.75497474747476
duration_ms,211267.72222222222
time_signature,3.909090909090909
