,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,HOLIDAY,"Lil Nas X",25057,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
2,positions,"Ariana Grande",23705,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",23555,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,"Mood (feat. iann dior)",24kGoldn,20062,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Prisoner (feat. Dua Lipa)","Miley Cyrus",19407,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
6,"Blinding Lights","The Weeknd",18292,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",17989,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
8,willow,"Taylor Swift",17871,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
9,"Therefore I Am","Billie Eilish",17720,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
10,Whoopty,CJ,17670,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
11,"WAP (feat. Megan Thee Stallion)","Cardi B",17589,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
12,"All I Want for Christmas Is You","Mariah Carey",16622,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
13,"Gledai me",Gery-Nikol,16535,https://open.spotify.com/track/0txHI0BUicGtEOT6FClpiU
14,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",16476,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
15,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,15538,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
16,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,15514,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
17,"What You Know Bout Love","Pop Smoke",15272,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
18,"HIGHEST IN THE ROOM","Travis Scott",15183,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
19,34+35,"Ariana Grande",14954,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
20,Dior,"Pop Smoke",14654,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
21,"Last Christmas",Wham!,14463,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
22,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",14342,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
23,"Sweater Weather","The Neighbourhood",13887,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
24,goosebumps,"Travis Scott",13814,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
25,"Не, мерси - Single",Medi,13778,https://open.spotify.com/track/1bwLTopYsL8A0j0fg7fi79
26,"The Box","Roddy Ricch",13582,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
