,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",32207,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"The Box","Roddy Ricch",28608,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Break My Heart","Dua Lipa",27698,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
4,"Don't Start Now","Dua Lipa",27635,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
5,"Roses - Imanbek Remix","SAINt JHN",27532,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,Physical,"Dua Lipa",23670,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
7,"Blueberry Faygo","Lil Mosey",18812,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
8,"In Your Eyes","The Weeknd",18419,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
9,"Godzilla (feat. Juice WRLD)",Eminem,17780,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
10,"After Hours","The Weeknd",17756,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
11,Falling,"Trevor Daniel",17189,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
12,"Say So","Doja Cat",17019,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
13,Savage,"Megan Thee Stallion",16794,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
14,"Boss Bitch","Doja Cat",15499,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
15,"Turks (feat. Travis Scott)",NAV,15214,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
16,"Dance Monkey","Tones And I",14914,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
17,"Life Is Good (feat. Drake)",Future,14639,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
18,Heartless,"The Weeknd",14521,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
19,ROXANNE,"Arizona Zervas",13972,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
20,"death bed (coffee for your head)",Powfu,12589,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,"bad guy","Billie Eilish",12323,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,"BELIEVE IT",PARTYNEXTDOOR,12278,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
23,"everything i wanted","Billie Eilish",11939,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
24,Levitating,"Dua Lipa",11939,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
25,Hallucinate,"Dua Lipa",11885,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
26,"HIGHEST IN THE ROOM","Travis Scott",11454,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
27,"WHATS POPPIN","Jack Harlow",11420,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
28,Supalonely,BENEE,11363,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
29,"Love Again","Dua Lipa",11296,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
30,"Intentions (feat. Quavo)","Justin Bieber",11252,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
31,"OUT WEST (feat. Young Thug)",JACKBOYS,10968,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
32,"lovely (with Khalid)","Billie Eilish",10446,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
33,"Adore You","Harry Styles",10310,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
34,Faith,"The Weeknd",10291,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
35,"Sunday Best",Surfaces,9959,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
36,"Pretty Please","Dua Lipa",9935,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
37,"Future Nostalgia","Dua Lipa",9914,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
38,Lalala,Y2K,9506,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
39,Cool,"Dua Lipa",9467,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
40,"Save Your Tears","The Weeknd",9363,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
41,"No Time To Die","Billie Eilish",9227,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
42,"Good In Bed","Dua Lipa",9021,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks
43,"CITY OF ANGELS",24kGoldn,8902,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
44,Skechers,DripReport,8852,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
45,"My Oh My (feat. DaBaby)","Camila Cabello",8745,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
46,"Alone Again","The Weeknd",8715,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
47,"Lucid Dreams","Juice WRLD",8662,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
48,"Too Late","The Weeknd",8540,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
49,Señorita,"Shawn Mendes",8514,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
50,Circles,"Post Malone",8319,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
51,"Hardest To Love","The Weeknd",8315,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
52,"Циганска Сватба","ToTo H",8026,https://open.spotify.com/track/7i1wkIztGf9uSgJJOH0I7R
