,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,GOOBA,6ix9ine,32240,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
2,"Sour Candy (with BLACKPINK)","Lady Gaga",26748,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
3,"TKN (feat. Travis Scott)",ROSALÍA,26623,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
4,"THE SCOTTS","THE SCOTTS",26078,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
5,"Rain On Me (with Ariana Grande)","Lady Gaga",23968,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
6,"Roses - Imanbek Remix","SAINt JHN",23802,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,"Blinding Lights","The Weeknd",23403,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,23112,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,"Toosie Slide",Drake,23101,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
10,"100 zhivota",Galena,22547,https://open.spotify.com/track/2rFZhVHWOwDxAy59qLUzLy
11,"The Box","Roddy Ricch",19197,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
12,Вивалди,"Boro Purvi",18769,https://open.spotify.com/track/0dLjHWPtD8tOLw7Y3i5xJM
13,"HIGHEST IN THE ROOM","Travis Scott",17455,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
14,"SICKO MODE","Travis Scott",16131,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"Life Is Good (feat. Drake)",Future,15926,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
16,goosebumps,"Travis Scott",15505,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
17,"Break My Heart","Dua Lipa",15467,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
18,"Breaking Me",Topic,14824,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,"Blueberry Faygo","Lil Mosey",14696,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
20,"Don't Start Now","Dua Lipa",13921,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,"Watermelon Sugar","Harry Styles",13198,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
22,KISLOROD,V:RGO,12973,https://open.spotify.com/track/0S3jZQi99RTd8YO5uvIhId
23,"WHATS POPPIN","Jack Harlow",12867,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,"Party Girl",StaySolidRocky,12272,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
25,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",12216,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
26,Falling,"Trevor Daniel",11954,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
27,"Godzilla (feat. Juice WRLD)",Eminem,11481,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
28,"ily (i love you baby) (feat. Emilee)","Surf Mesa",11093,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
29,"Boss Bitch","Doja Cat",10829,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
30,"After Party","Don Toliver",10647,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
31,"death bed (coffee for your head)",Powfu,10526,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
32,"OUT WEST (feat. Young Thug)",JACKBOYS,10519,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
33,"Dance Monkey","Tones And I",10489,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,"Stuck with U (with Justin Bieber)","Ariana Grande",10472,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
35,Alice,"Lady Gaga",10331,https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG
36,ROXANNE,"Arizona Zervas",10128,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
37,Savage,"Megan Thee Stallion",10017,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
38,"Say So","Doja Cat",9716,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
39,"bad guy","Billie Eilish",9574,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
40,Supalonely,BENEE,9461,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
41,Physical,"Dua Lipa",9310,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
42,911,"Lady Gaga",9273,https://open.spotify.com/track/6qI0MU175Dk2DeoUjlrOpy
43,ENERGY,V:RGO,9247,https://open.spotify.com/track/18Zz2nauaDbDsgY7thFOS7
44,"Stupid Love","Lady Gaga",9010,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
45,MODA,V:RGO,8620,https://open.spotify.com/track/66AkTkJ7mObCZQvIf4Ucsc
46,"everything i wanted","Billie Eilish",8549,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
47,"lovely (with Khalid)","Billie Eilish",8490,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",8429,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
49,"Lucid Dreams","Juice WRLD",8293,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
50,"Don Omar","EMIL TRF",8244,https://open.spotify.com/track/4LV5CeYwDfW5fEIovzQKLi
51,"Say So (feat. Nicki Minaj)","Doja Cat",8043,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
52,Señorita,"Shawn Mendes",8014,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
53,Piyan,Preslava,8000,https://open.spotify.com/track/1iIIsJlKQW7E4eLw7x5XOI
54,"Intentions (feat. Quavo)","Justin Bieber",7853,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
55,"Play Date","Melanie Martinez",7837,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
