,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",54001,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,"Without Me",Halsey,21347,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
3,Wow.,"Post Malone",19866,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,"MIDDLE CHILD","J. Cole",19056,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
5,"Lost in the Fire",Gesaffelstein,17782,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
6,"SICKO MODE","Travis Scott",14038,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
7,Shallow,"Lady Gaga",14035,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"Going Bad (feat. Drake)","Meek Mill",13255,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
9,"Dancing With A Stranger (with Normani)","Sam Smith",13201,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
10,"Задната седалка","Boro Purvi",12679,https://open.spotify.com/track/54ikdt0wnIMn8sT9NFgFSS
11,"thank u, next","Ariana Grande",12371,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
12,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11720,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
13,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",11680,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
14,"Sweet but Psycho","Ava Max",11192,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11050,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,Hope,"The Chainsmokers",11029,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
17,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",10563,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",10316,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,WOW,V:RGO,10108,https://open.spotify.com/track/13HqD8eoWgvuz8v9XZA8Im
20,Детство,"Rauf & Faik",9797,https://open.spotify.com/track/284ABgw7KmrZj81h4kIc3l
21,"Mo Bamba","Sheck Wes",9610,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
22,"rockstar (feat. 21 Savage)","Post Malone",9265,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,"i'm so tired...",Lauv,9182,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
24,"Look Back at It","A Boogie Wit da Hoodie",9180,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
25,"Bohemian Rhapsody - Remastered 2011",Queen,9179,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
26,SAD!,XXXTENTACION,9103,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"bury a friend","Billie Eilish",9046,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
28,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,8663,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
29,"High Hopes","Panic! At The Disco",8532,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
30,"Eastside (with Halsey & Khalid)","benny blanco",8476,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
31,"Better Now","Post Malone",8447,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
32,"a lot","21 Savage",8413,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
33,"Taste (feat. Offset)",Tyga,8295,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"First Off (feat. Travis Scott)",Future,8293,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG
35,"Saturday Nights",Khalid,8224,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
36,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",8054,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
37,Sartse,Galena,7880,https://open.spotify.com/track/6ey3Ohubuir9Rqq9iODQ4N
38,"Giant (with Rag'n'Bone Man)","Calvin Harris",7832,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
39,"Let Me Down Slowly","Alec Benjamin",7774,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
40,"No Stylist (feat. Drake)","French Montana",7763,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
41,"when the party's over","Billie Eilish",7527,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
42,"Say My Name","David Guetta",7286,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
43,"Wake Up in the Sky","Gucci Mane",7138,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
44,Nonstop,Drake,7106,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
45,"no tears left to cry","Ariana Grande",7094,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
46,Moonlight,XXXTENTACION,7045,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
47,Money,"Cardi B",6941,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
48,"Keanu Reeves",Logic,6921,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
