,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Bertaut,"Nadin Amizah",2056180,https://open.spotify.com/track/630DpnzdfjdVqv2yLfPbAX
2,"At My Worst","Pink Sweat$",1879693,https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB
3,"Blue Jeans",GANGGA,1830981,https://open.spotify.com/track/4kfjA6WfgKBt7I7YKuDCkU
4,"drivers license","Olivia Rodrigo",1683991,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
5,"Mungkin Hari Ini Esok Atau Nanti",Anneth,1604224,https://open.spotify.com/track/7n5nvulc1oW1ErpeTrNezI
6,"Melukis Senja","Budi Doremi",1424811,https://open.spotify.com/track/0ZEYRVISCaqz5yamWZWzaA
7,Snowman,Sia,1325495,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
8,34+35,"Ariana Grande",1067009,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
9,"I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",1040930,https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF
10,Heather,"Conan Gray",937048,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
11,Dynamite,BTS,935533,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
12,positions,"Ariana Grande",922354,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
13,happy,Skinnyfabs,918018,https://open.spotify.com/track/2E532ozrMbRXwuZkpoegUP
14,Cuek,"Rizky Febian",904606,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
15,"Sudah - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",884541,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue
16,"Katakan Saja",Khifnu,879859,https://open.spotify.com/track/012WiZSgTedjCImYNyA1bF
17,"Life Goes On",BTS,848875,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
18,"Maafkan Aku #terlanjurmencinta","Tiara Andini",842212,https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
19,"Makna Cinta","Rizky Febian",826126,https://open.spotify.com/track/7B3zHfPqcLgV3DHcjQP2OM
20,"Bahasa Kalbu",Raisa,798072,https://open.spotify.com/track/7c98gah3Qah9o76kgkzfrV
21,Sofia,Clairo,785967,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
22,"Resah Jadi Luka","Daun Jatuh",780124,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
23,"Before You Go","Lewis Capaldi",743659,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
24,"Cintanya Aku","Tiara Andini",741671,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
25,"Into Your Arms (feat. Ava Max)","Witt Lowry",725738,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM
26,"Stuck with U (with Justin Bieber)","Ariana Grande",710347,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
27,Lose,NIKI,681550,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
28,Weak,"Larissa Lambert",678959,https://open.spotify.com/track/07MW63ok3ptSKwaTWEN0o8
29,Celebrity,IU,669358,https://open.spotify.com/track/4RewTiGEGoO7FWNZUmp1f4
30,"Kukira Kau Rumah",Amigdala,665415,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
31,"Tanpa Batas Waktu - 8D Version","Ade Govinda",659660,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
32,"Good Days",SZA,645279,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
33,"One Only",Pamungkas,632100,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
34,"Lonely (with benny blanco)","Justin Bieber",627563,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
35,Copines,"Aya Nakamura",618541,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
36,"Kenangan Manis",Pamungkas,601137,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
37,Monolog,Pamungkas,595958,https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY
38,"Someone You Loved","Lewis Capaldi",560097,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
39,"Heartbreak Anniversary",Giveon,552720,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
40,"Pura Pura Lupa",Mahen,545914,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
41,"Mood (feat. iann dior)",24kGoldn,542474,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
42,"Waktu Yang Salah","Fiersa Besari",533589,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
43,"Cinta Dalam Hati",Ungu,524378,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
44,Anyone,"Justin Bieber",523662,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
45,"Reflection - From ""Mulan""","Yura Yunita",520096,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
46,Secukupnya,Hindia,511122,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
47,"I Love You but I'm Letting Go",Pamungkas,497360,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
48,"I'm Missing You",Sunjae,496681,https://open.spotify.com/track/0w0NpOQOYYClaTI0TFHBMF
49,"Sesuatu Di Jogja","Adhitia Sofyan",496575,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
50,"Rumah Ke Rumah",Hindia,487604,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF
51,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",475700,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
52,"Lovesick Girls",BLACKPINK,437853,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
53,"Kau Lagi","Celine & Nadya",424408,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
54,"you broke me first","Tate McRae",421520,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
55,Hilmira,"Dhika Fawaz",416357,https://open.spotify.com/track/6ewcmBuzbHTUCrmN2Obnxz
56,"I Still Love You",TheOvertunes,409812,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
57,Selaras,"Kunto Aji",399714,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
58,bitterlove,"Ardhito Pramono",388549,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
