,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"LATHI (ꦭꦛꦶ)","Weird Genius",2077165,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY
2,"Play Date","Melanie Martinez",1441012,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
3,"death bed (coffee for your head)",Powfu,1300520,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,Surrender,"Natalie Taylor",1177631,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
5,"Someone You Loved","Lewis Capaldi",1016281,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,"One Only",Pamungkas,992373,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
7,"Intentions (feat. Quavo)","Justin Bieber",965841,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
8,"Stuck with U (with Justin Bieber)","Ariana Grande",952558,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
9,"Bentuk Cinta","Eclat Story",868966,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ
10,"eight(Prod.&Feat. SUGA of BTS)",IU,859488,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
11,"Make You Mine",PUBLIC,819488,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
12,Supalonely,BENEE,807509,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
13,"Pura Pura Lupa",Mahen,768965,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
14,Secukupnya,Hindia,765782,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
15,Falling,"Trevor Daniel",733524,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
16,"Sunday Best",Surfaces,730664,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
17,"Kenangan Manis",Pamungkas,688802,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
18,Memories,"Maroon 5",667025,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
19,"Alone, Pt. II","Alan Walker",663458,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
20,"I Like You So Much, You'll Know It","Honey Jemlan",660814,https://open.spotify.com/track/4zATlrA9Lf9zHGLvEP47Ei
21,"ily (i love you baby) (feat. Emilee)","Surf Mesa",643006,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
22,"Waktu Yang Salah","Fiersa Besari",628648,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
23,"Terlalu Cinta",Rossa,620566,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
24,"Lebih Dari Egoku","Mawar de Jongh",604522,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
25,Perlahan,"Guyon Waton",600586,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
26,"Rain On Me (with Ariana Grande)","Lady Gaga",594625,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
27,Daechwita,"Agust D",548185,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
28,Rayu,"Marion Jola",535522,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
29,ROXANNE,"Arizona Zervas",532244,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
30,"Sedang Sayang Sayangnya","Mawar de Jongh",532197,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
31,"Don't Start Now","Dua Lipa",530544,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
32,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",530047,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
33,"Bad Liar","Anna Hamilton",511597,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO
34,"Toosie Slide",Drake,510161,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
35,"Who Dis?","SECRET NUMBER",488152,https://open.spotify.com/track/6loyhEAW2QFgQnvorXzsXn
36,"Bad Liar","Imagine Dragons",481649,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,"I Love You but I'm Letting Go",Pamungkas,468447,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
38,bitterlove,"Ardhito Pramono",465616,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
39,"Like That (feat. Gucci Mane)","Doja Cat",462509,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
40,"Can't You See Me?","TOMORROW X TOGETHER",459519,https://open.spotify.com/track/2qI0Uchpdc2RkzuhbRnnZ8
41,Nyaman,Andmesh,458185,https://open.spotify.com/track/1sxUn0SdlFG05Q3qAA2FlE
42,"Blueberry Faygo","Lil Mosey",456612,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
43,Halu,"Feby Putri",454435,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
44,Yummy,"Justin Bieber",446825,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
45,"Sekali Ini Saja","Glenn Fredly",444633,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
46,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",436716,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
47,Punch,"NCT 127",433474,https://open.spotify.com/track/0O22hXRIdbyrnMQk7VldC9
48,"Can We Kiss Forever?",Kina,432334,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
49,"Blinding Lights","The Weeknd",421123,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
50,"Celengan Rindu","Fiersa Besari",400150,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
51,Tolong,"Budi Doremi",380984,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
52,"Tanpa Tergesa","Juicy Luicy",380886,https://open.spotify.com/track/66wRGrt1HmeVa1wtnWMj6C
53,"Roses - Imanbek Remix","SAINt JHN",373252,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
54,Psycho,"Red Velvet",371657,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
