,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"How You Like That",BLACKPINK,3306046,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
2,"Stuck with U (with Justin Bieber)","Ariana Grande",1336271,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
3,"LATHI (ꦭꦛꦶ)","Weird Genius",1274418,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY
4,"Play Date","Melanie Martinez",1224898,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
5,"Maafkan Aku #terlanjurmencinta","Tiara Andini",1142860,https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
6,"Someone You Loved","Lewis Capaldi",1107998,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,Surrender,"Natalie Taylor",1073721,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
8,"death bed (coffee for your head)",Powfu,1070912,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
9,"Before You Go","Lewis Capaldi",1061321,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
10,"One Only",Pamungkas,1008407,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
11,Mariposa,"Peach Tree Rascals",979075,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
12,"Savage Love (Laxed - Siren Beat)","Jawsh 685",956835,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
13,"Intentions (feat. Quavo)","Justin Bieber",931617,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
14,Perlahan,"Guyon Waton",912818,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
15,"Bentuk Cinta","Eclat Story",872303,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ
16,"Luka Yang Kurindu",Mahen,869652,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
17,Ekspektasi,Okin,857369,https://open.spotify.com/track/6cqIxECF2y28W51gAdvzmU
18,Secukupnya,Hindia,835389,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
19,"Kenangan Manis",Pamungkas,821277,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
20,"Pura Pura Lupa",Mahen,806973,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
21,"ily (i love you baby) (feat. Emilee)","Surf Mesa",806133,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
22,"Sour Candy (with BLACKPINK)","Lady Gaga",740542,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
23,"Tak Sanggup Melupa #terlanjurmencinta","Ziva Magnolya",722007,https://open.spotify.com/track/5c41XA3sxiOD3cWkf1Gzki
24,"Waktu Yang Salah","Fiersa Besari",709101,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
25,"Make You Mine",PUBLIC,703439,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
26,"Sunday Best",Surfaces,676647,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
27,Supalonely,BENEE,671117,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
