,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"On My Way","Alan Walker",1359785,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
2,Lily,"Alan Walker",1038239,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
3,"7 rings","Ariana Grande",933176,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,"Cinta Luar Biasa",Andmesh,903946,https://open.spotify.com/track/1Hy1CBFRXYvFL7eJT5MLlG
5,"Waktu Yang Salah (feat. Thantri)","Fiersa Besari",872415,https://open.spotify.com/track/25qm0qQzdRkWe96BKuaiHt
6,"thank u, next","Ariana Grande",768595,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
7,"Without Me",Halsey,722218,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,716508,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
9,SOLO,JENNIE,631331,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
10,"i'm so tired...",Lauv,612812,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
11,"Tanpa Tergesa","Juicy Luicy",580270,https://open.spotify.com/track/66wRGrt1HmeVa1wtnWMj6C
12,"Adu Rayu","Yovie Widianto",575155,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
13,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",566676,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
14,"Best Part (feat. Daniel Caesar)",H.E.R.,565820,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
15,2002,Anne-Marie,539624,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
16,"Love Someone","Lukas Graham",530709,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
17,"Bicara (feat. Monita Tahalea)",TheOvertunes,523404,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
