,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",976008,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"It's You","Ali Gatie",441473,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",379546,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,"Beautiful People (feat. Khalid)","Ed Sheeran",376724,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
5,"Goodbyes (Feat. Young Thug)","Post Malone",364686,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
6,"Boy With Luv (feat. Halsey)",BTS,342876,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
7,"Someone You Loved","Lewis Capaldi",288422,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,"bad guy","Billie Eilish",285474,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
9,"On My Way","Alan Walker",280420,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
10,"Call You Mine","The Chainsmokers",279916,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
11,"Kill This Love",BLACKPINK,223693,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
12,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,214945,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
13,Sumpah,"Naim Daniel",214469,https://open.spotify.com/track/6JgWlZevrjV6nr6NiNf5Ji
14,"If I Can't Have You","Shawn Mendes",211255,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
15,"Never Really Over","Katy Perry",210935,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
16,Moonlight,"Ali Gatie",206975,https://open.spotify.com/track/72pv4E0eBIcE9z8V4tPHui
17,"You Need To Calm Down","Taylor Swift",190558,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
18,"Find U Again (feat. Camila Cabello)","Mark Ronson",181298,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
19,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",180413,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
20,"Pulang - Piano Version",Insomniacks,179557,https://open.spotify.com/track/5aqyWj7t8VP1OXfazIdVPV
21,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",177414,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
22,Lily,"Alan Walker",174585,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
23,"Mimpi (feat. Alif)",K-Clique,166914,https://open.spotify.com/track/13j4wsiG0BjaDb04YZWIXV
24,Sanctuary,Joji,161363,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
25,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",160729,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
26,"So Am I","Ava Max",154952,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
