,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Dynamite,BTS,420911,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
2,Heather,"Conan Gray",364217,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
3,"Ice Cream (with Selena Gomez)",BLACKPINK,358981,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
4,"you broke me first","Tate McRae",273722,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
5,"How You Like That",BLACKPINK,254179,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
6,"Before You Go","Lewis Capaldi",249698,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
7,"Mad at Disney","salem ilese",238699,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
8,"Stuck with U (with Justin Bieber)","Ariana Grande",237497,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
9,"Holy (feat. Chance The Rapper)","Justin Bieber",230255,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
10,Pulang,K-Clique,218694,https://open.spotify.com/track/4XIs2mOTfd5pzTw5zlCbJc
11,"Watermelon Sugar","Harry Styles",205303,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Someone You Loved","Lewis Capaldi",181010,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13,"WAP (feat. Megan Thee Stallion)","Cardi B",180935,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
14,"Be Kind (with Halsey)",Marshmello,178366,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
15,"Mood (feat. iann dior)",24kGoldn,177557,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,"Savage Love (Laxed - Siren Beat)","Jawsh 685",173311,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
17,"death bed (coffee for your head)",Powfu,150419,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
18,"Peluang Kedua","Nabila Razali",149579,https://open.spotify.com/track/5BcTDT2NuiOqSKOTiGgBWH
19,Maria,"Hwa Sa",148072,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh
20,Better,ZAYN,147186,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
21,Daylight,Joji,144652,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
22,Maniac,"Conan Gray",137412,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
23,"Aku Bidadari Syurgamu","Dato' Sri Siti Nurhaliza",133066,https://open.spotify.com/track/3QmjcVOuzR1d0FWf7MzciM
24,Sakit,Zynakal,132382,https://open.spotify.com/track/69BJoXhAnVxwRlnv11qAjJ
25,Memories,"Maroon 5",130874,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
26,"You Got It",Vedo,128101,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
27,"Blinding Lights","The Weeknd",128052,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
28,"Backyard Boy","Claire Rosinkranz",127461,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
29,"Intentions (feat. Quavo)","Justin Bieber",122038,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
30,Diamonds,"Sam Smith",121823,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
31,Lose,NIKI,121579,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
32,Surrender,"Natalie Taylor",115355,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
33,"Back Door","Stray Kids",112569,https://open.spotify.com/track/3KUGAgxo3b81X5bWoOp0U8
34,SALAHKU,YonnyBoii,112315,https://open.spotify.com/track/32yL6EJXrQ3IPbQf4zpl1a
35,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",111815,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
36,飞鸟和蝉,"Ren Ran",109588,https://open.spotify.com/track/3IveWAHTMxZA4KYBPnylq5
37,"Play Date","Melanie Martinez",106651,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
38,"Blueberry Eyes (feat. SUGA of BTS)",MAX,104592,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
39,"Not Shy",ITZY,104109,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
40,"If the World Was Ending - feat. Julia Michaels","JP Saxe",103941,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
41,"Boy With Luv (feat. Halsey)",BTS,101927,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
