,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Stuck with U (with Justin Bieber)","Ariana Grande",501059,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
2,"eight(Prod.&Feat. SUGA of BTS)",IU,396286,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
3,"death bed (coffee for your head)",Powfu,284741,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,"Play Date","Melanie Martinez",275869,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
5,Supalonely,BENEE,230173,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
6,"Intentions (feat. Quavo)","Justin Bieber",225663,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
7,"Be Kind (with Halsey)",Marshmello,215671,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
8,"Blinding Lights","The Weeknd",206245,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Toosie Slide",Drake,206047,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
10,"Someone You Loved","Lewis Capaldi",191771,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,Falling,"Trevor Daniel",178075,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
12,"Roses - Imanbek Remix","SAINt JHN",177400,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
13,"ily (i love you baby) (feat. Emilee)","Surf Mesa",171576,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
14,"Before You Go","Lewis Capaldi",170063,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15,"Don't Start Now","Dua Lipa",169788,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
16,"Sunday Best",Surfaces,168563,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
17,"Say So","Doja Cat",159888,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
18,"Break My Heart","Dua Lipa",157474,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
19,"THE SCOTTS","THE SCOTTS",154341,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
20,Circles,"Post Malone",151060,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
21,"The Box","Roddy Ricch",141131,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
22,ROXANNE,"Arizona Zervas",140917,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
23,Memories,"Maroon 5",139830,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
24,"Boss Bitch","Doja Cat",134914,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
25,"Dance Monkey","Tones And I",134025,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,"Peluang Kedua","Nabila Razali",129774,https://open.spotify.com/track/4kQWZBveVzSV5FW6iTrX7N
27,"Say So (feat. Nicki Minaj)","Doja Cat",125538,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
28,Sakit,Zynakal,123584,https://open.spotify.com/track/69BJoXhAnVxwRlnv11qAjJ
29,"If the World Was Ending - feat. Julia Michaels","JP Saxe",121600,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
30,"Can We Kiss Forever?",Kina,119437,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
31,"Blueberry Faygo","Lil Mosey",116772,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
32,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",115801,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
33,WANNABE,ITZY,110593,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
34,"everything i wanted","Billie Eilish",108961,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
35,"In Your Eyes","The Weeknd",103421,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
36,Surrender,"Natalie Taylor",101705,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
37,"It's You","Ali Gatie",101041,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
38,Señorita,"Shawn Mendes",100439,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
39,Psycho,"Red Velvet",96718,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
40,Skechers,DripReport,96402,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
41,"Suasana Di Hari Raya","Anuar & Ellina",96331,https://open.spotify.com/track/1IMsCuONQDaYYrgt4ehMbI
42,"Make You Mine",PUBLIC,95893,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
43,"Boy With Luv (feat. Halsey)",BTS,95477,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
44,Yummy,"Justin Bieber",94701,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
45,"Seloka Hari Raya","Uji Rashid",93361,https://open.spotify.com/track/1hqDHz3JOIMSVxW9pXoRiV
46,"lovely (with Khalid)","Billie Eilish",91090,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,I.F.L.Y.,Bazzi,89343,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
48,Righteous,"Juice WRLD",89336,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
49,"Who (feat. BTS)",Lauv,89215,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
50,Dumhdurum,Apink,89037,https://open.spotify.com/track/2ljLbFotsy2hFxAkjpsfbb
51,"Pain 1993 (with Playboi Carti)",Drake,86197,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
52,SALAHKU,YonnyBoii,85927,https://open.spotify.com/track/32yL6EJXrQ3IPbQf4zpl1a
53,"comethru (bonus track)","Jeremy Zucker",84166,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m
54,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,83814,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
55,"Let's Fall in Love for the Night",FINNEAS,83327,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM
56,"I’m Ready (with Demi Lovato)","Sam Smith",82998,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
57,"Suasana Hari Raya","Datuk Sharifah Aini",81018,https://open.spotify.com/track/69xmMtzLEVxACrVckHBrY3
58,"Mean It",Lauv,79680,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
59,"Selamat Berhari Raya","Rahimah Rahim",78493,https://open.spotify.com/track/74SXA9SsaHeOXyg3NxRymf
60,"10,000 Hours (with Justin Bieber)","Dan + Shay",78340,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
61,"Adore You","Harry Styles",78302,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
62,"Sesuci Lebaran","Dato' Sri Siti Nurhaliza",76243,https://open.spotify.com/track/20gz9dYTVbtnDUFV2YmJC0
63,ON,BTS,76215,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
64,"Hanya Rindu",Andmesh,75226,https://open.spotify.com/track/2wLpTF8xnsSHDpFGeV43DT
65,"Dari Jauh Kupohon Maaf","Dato' Sudirman",74609,https://open.spotify.com/track/3brV0xXqxX3NHvqY1QJ3xj
66,"Balik Kampung","Dato' Sudirman",72304,https://open.spotify.com/track/5GIyCpbdhQ5QC17jNUbWbn
