,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Life Goes On",BTS,795758,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
2,Dynamite,BTS,536809,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
3,"Blue & Grey",BTS,429961,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
4,"Fly To My Room",BTS,399428,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS
5,Telepathy,BTS,363158,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne
6,positions,"Ariana Grande",348406,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
7,Dis-ease,BTS,337276,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0
8,Stay,BTS,330042,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
9,"At My Worst","Pink Sweat$",324745,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
10,"Lonely (with benny blanco)","Justin Bieber",315270,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
11,Heather,"Conan Gray",303970,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
12,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",294202,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1
13,"Lovesick Girls",BLACKPINK,271356,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
14,Sofia,Clairo,245321,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
15,"Therefore I Am","Billie Eilish",241979,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
16,"you broke me first","Tate McRae",234593,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
17,34+35,"Ariana Grande",211932,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
18,Skit,BTS,209173,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr
19,"Ice Cream (with Selena Gomez)",BLACKPINK,191788,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
20,"How You Like That",BLACKPINK,189957,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
21,Wonder,"Shawn Mendes",187802,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
22,Pulang,K-Clique,181284,https://open.spotify.com/track/4XIs2mOTfd5pzTw5zlCbJc
23,"Love Is Gone - Acoustic",SLANDER,179258,https://open.spotify.com/track/7F1CiKqrY44kh5cDqwHOnx
24,"Before You Go","Lewis Capaldi",179052,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
25,"Stuck with U (with Justin Bieber)","Ariana Grande",178079,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
26,"Mad at Disney","salem ilese",170559,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
27,"Black Mamba",aespa,166553,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
28,"I CAN'T STOP ME",TWICE,161964,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
29,"Someone You Loved","Lewis Capaldi",161069,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"Holy (feat. Chance The Rapper)","Justin Bieber",158789,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
31,Teman,"Iman Troye",150234,https://open.spotify.com/track/7GkU7gkhmocy1lVFSkoi95
32,"Pretty Savage",BLACKPINK,149154,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
33,"Mood (feat. iann dior)",24kGoldn,144820,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
