,0
Position,100.5
Streams,17401.68
danceability,0.7143730569948188
energy,0.6500414507772019
key,5.305699481865285
loudness,-6.604031088082896
mode,0.49740932642487046
speechiness,0.1352316062176166
acousticness,0.23904533678756482
instrumentalness,0.008949168549222796
liveness,0.16931191709844556
valence,0.49833626943005205
tempo,119.96197927461145
duration_ms,193760.69948186527
time_signature,3.989637305699482
