,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",2369623,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,Ignorantes,"Bad Bunny",2291622,https://open.spotify.com/track/3wYRLYuO1M88d8woWUIxct
3,"Sigues Con El","Dímelo Flow",2001446,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
4,Girl,"Myke Towers",1757102,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
5,"Hola - Remix",Dalex,1749312,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
6,Keii,"Anuel AA",1582093,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
7,"Dance Monkey","Tones And I",1430747,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,Vete,"Bad Bunny",1428841,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
9,Fantasias,"Rauw Alejandro",1243450,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
10,Muévelo,"Nicky Jam",1177886,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
11,"Whine Up","Nicky Jam",1162165,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
12,Aventura,Lunay,1085916,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
13,"Bellaquita - Remix",Dalex,1068565,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
14,"Me Gusta",Shakira,1027528,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
15,Definitivamente,"Daddy Yankee",1006959,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
16,Diosa,"Myke Towers",997516,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
17,"Adicto (with Anuel AA & Ozuna)",Tainy,970331,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
18,Morado,"J Balvin",940546,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
19,China,"Anuel AA",917152,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
20,"RITMO (Bad Boys For Life)","Black Eyed Peas",892310,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
21,Jangueo,"Alex Rose",835258,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
22,Quizas,"Rich Music LTD",820370,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
23,"LA CANCIÓN","J Balvin",772932,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
24,"No Me Conoce - Remix","Jhay Cortez",771485,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
25,Infeliz,Arcangel,762541,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
26,"Que Tire Pa Lante","Daddy Yankee",754800,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
27,Callaita,"Bad Bunny",743549,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
28,Piropo,Noriel,709587,https://open.spotify.com/track/5YrjfKuFd0pMmYTGeRDV6X
29,Piensan,"Myke Towers",706365,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J
30,Medusa,"Jhay Cortez",704863,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
31,"Don't Start Now","Dua Lipa",682210,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
32,"Si Te Vas",Sech,676297,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
33,"105 F Remix",KEVVO,658766,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
34,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",655124,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
35,"Perreo en La Luna","Rich Music LTD",644001,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
36,"Si Se Da - Remix","Myke Towers",642717,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
37,"Mi Error - Remix","Eladio Carrion",625003,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
38,Mejor,Dalex,622352,https://open.spotify.com/track/1mF6sMUsRU9MisrdB9qWvg
39,"Cuerpo en Venta",Noriel,593688,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
40,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",592991,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
41,"B11 (feat. Myke Towers)",Rvssian,576159,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
42,Tutu,Camilo,554507,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
43,"Otro Trago - Remix",Sech,551862,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
44,"La Jeepeta","Nio Garcia",543679,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
45,Yummy,"Justin Bieber",542542,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
46,"La Playa - Remix","Myke Towers",541774,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
47,"Coronao Now","El Alfa",525282,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL
48,"Pa Los Gustos Los Colores",Javiielo,513441,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
49,Fantasía,Ozuna,492820,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
50,"Soltera - Remix",Lunay,479847,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
51,"Imaginaste - Remix","Jhay Cortez",459104,https://open.spotify.com/track/3dJWIbkKEnI0Jb9CK6kdcg
52,"Mírame - Remix","Nio Garcia",442884,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
53,"Blinding Lights","The Weeknd",432665,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
54,"El Efecto - Remix","Rauw Alejandro",418342,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
55,"Si Supieras","Daddy Yankee",415170,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
56,"Te Quemaste","Manuel Turizo",408652,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
57,Mami,"Paloma Mami",407379,https://open.spotify.com/track/64IRsSyqwD0CBbFAfrR0rT
58,Tattoo,"Rauw Alejandro",404713,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
59,Parcerita,"Myke Towers",404299,https://open.spotify.com/track/2oZBb87Jgwrg3qYhwsy3BN
60,"Fantasmita - Remix","Casper Magico",394678,https://open.spotify.com/track/5NOHsDSfLIH45y3i9PfRyh
61,"QUE PRETENDES","J Balvin",392978,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
62,"Yo x Ti, Tu x Mi",ROSALÍA,389521,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
63,"Mueve Lo Que Dios Te Dio","joel music",385422,https://open.spotify.com/track/5BAKerbfUwW5KboNuIPMmn
64,"Que Mas Pues - Remix",Sech,378595,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
65,Indeciso,Reik,377151,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
66,Señorita,"Shawn Mendes",374083,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
67,"Algún Día Volveras",Santaferia,373219,https://open.spotify.com/track/27uAea0qcUz3a7jKnAT7KG
68,"Dream Girl - Remix","Ir Sais",366783,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
69,"No Te Debí Besar","C. Tangana",364163,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
70,"Coronao Now (Remix)","El Alfa",363378,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
71,"Pa Mí - Remix",Dalex,359604,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
72,"Odio Que No Te Odio",Lasso,348307,https://open.spotify.com/track/374Yj1kOLjGLYLOydbCO3i
73,"Que Calor (with J Balvin & El Alfa)","Major Lazer",345714,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
