,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La Curiosidad","Jay Wheeler",1567040,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
2,"La Jeepeta - Remix","Nio Garcia",1424336,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
3,"Tattoo - Remix with Camilo","Rauw Alejandro",1262220,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
4,Relación,Sech,1249322,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
5,Caramelo,Ozuna,1192215,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
6,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1123944,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
7,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1026000,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
8,"CÓMO SE SIENTE - Remix","Jhay Cortez",1015609,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
9,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",955881,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
10,"Hasta Que Dios Diga","Anuel AA",938938,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
11,"Mamichula - con Nicki Nicole",Trueno,915831,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
12,"Ay, DiOs Mío!","KAROL G",913832,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
13,"Tak Tiki Tak","Harry Nach",889165,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
14,Reggaetonera,"Anuel AA",793933,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
15,"Djadja (feat. Maluma) - Remix","Aya Nakamura",740383,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
16,PORFA,Feid,703796,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
17,Safaera,"Bad Bunny",697760,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
18,"El Efecto - Remix","Rauw Alejandro",694478,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
19,Favorito,Camilo,686034,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
20,Singapur,"El Alfa",671748,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
21,Rojo,"J Balvin",650269,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
22,"Yo Perreo Sola","Bad Bunny",641228,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
23,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,611798,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
24,Jangueo,"Alex Rose",594924,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
25,"Blinding Lights","The Weeknd",590219,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,"La Difícil","Bad Bunny",576043,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
27,Illuminati,Kiddtetoon,567290,https://open.spotify.com/track/6aKV6o1hZR6J1ajKqhlxnT
28,"El Mismo Aire - con Pablo Alborán",Camilo,566407,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
29,Azul,"J Balvin",544286,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
30,Anaranjado,"Jowell & Randy",515547,https://open.spotify.com/track/5iw28wvyHgj4ppOu5AdcEU
31,"La Santa","Bad Bunny",512839,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
32,"Hola - Remix",Dalex,506996,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
33,Ignorantes,"Bad Bunny",493049,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
34,Diosa,"Myke Towers",471726,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
35,"La Forma en Que Me Miras","Super Yei",467636,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
36,Hawái,Maluma,466017,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG
37,"La Cama - Remix",Lunay,463619,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
38,Tusa,"KAROL G",452202,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
39,"Dream Girl - Remix","Ir Sais",447913,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
40,+Linda,Dalex,445804,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
41,"La Tóxica",Farruko,443992,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
42,"Sigues Con El","Dímelo Flow",440258,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
43,Tattoo,"Rauw Alejandro",430613,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
44,"Dembow 2020",Yandel,427756,https://open.spotify.com/track/0j1VxrPkMyFGvz0jZzxUoZ
45,"BYE ME FUI","Bad Bunny",415706,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
46,"Si Me Dices Que Sí",Reik,413294,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
47,"MÁS DE UNA CITA","Bad Bunny",409917,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
48,Locura,"Cali Y El Dandee",407539,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
49,4K,"El Alfa",406315,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
50,Girl,"Myke Towers",403043,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
51,"BAD CON NICKY","Bad Bunny",356680,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
52,"CANCIÓN CON YANDEL",Yandel,355261,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
