,0
Position,100.5
Streams,173217.335
danceability,0.7389949494949491
energy,0.6937373737373737
key,5.41919191919192
loudness,-4.999454545454544
mode,0.5909090909090909
speechiness,0.12116010101010102
acousticness,0.23629575757575755
instrumentalness,0.0028387016161616156
liveness,0.14960909090909094
valence,0.6444191919191922
tempo,127.43635353535342
duration_ms,217007.94444444444
time_signature,3.98989898989899
